budget_year,department,fund_code,account_type,account_category,amount
FY20,Treasury,2260,Revenue,Taxes,6556437
FY20,Treasury,2260,Revenue,Taxes,578602
FY20,Treasury,2260,Revenue,Taxes,-14000
FY20,Treasury,2260,Revenue,Taxes,33947
FY20,Treasury,2260,Revenue,Taxes,38862
FY20,Treasury,2260,Revenue,Taxes,15799
FY20,Treasury,2260,Revenue,Taxes,24000
FY20,Treasury,2260,Revenue,State Grants,39391
FY20,Treasury,2710,Revenue,Taxes,9904675
FY20,Treasury,2710,Revenue,Taxes,871803
FY20,Treasury,2710,Revenue,Taxes,-21200
FY20,Treasury,2710,Revenue,Taxes,51242
FY20,Treasury,2710,Revenue,Taxes,58452
FY20,Treasury,2710,Revenue,Taxes,24432
FY20,Treasury,2710,Revenue,Taxes,35000
FY20,Treasury,2710,Revenue,State Grants,59395
FY20,Treasury,4011,Revenue,Taxes,5121893
FY20,Treasury,4011,Revenue,Taxes,452027
FY20,Treasury,4011,Revenue,Taxes,-11000
FY20,Treasury,4011,Revenue,Taxes,26928
FY20,Treasury,4011,Revenue,Taxes,30361
FY20,Treasury,4011,Revenue,Taxes,12343
FY20,Treasury,4011,Revenue,Taxes,19000
FY20,Treasury,4011,Revenue,State Grants,30774
FY20,Treasury,1010,Expense,Supplies,2500
FY20,Treasury,1010,Expense,Other Services and Charges,59500
FY20,Treasury,1010,Expense,Other Services and Charges,10000
FY20,Treasury,1010,Expense,Other Services and Charges,500
FY20,Treasury,1010,Expense,Other Services and Charges,3000
FY20,Treasury,1010,Expense,Supplies,2500
FY20,Treasury,1010,Expense,Personnel Services,223468
FY20,Treasury,1010,Expense,Personnel Services,17094
FY20,Treasury,1010,Expense,Personnel Services,60036
FY20,Treasury,1010,Expense,Personnel Services,19100
FY20,Treasury,1010,Expense,Personnel Services,50547
FY20,Treasury,1010,Expense,Personnel Services,320
FY20,Treasury,1010,Expense,Other Services and Charges,7000
FY20,Treasury,1010,Expense,Other Services and Charges,30000
FY20,Treasury,1010,Expense,Other Services and Charges,7500
FY20,Treasury,1010,Expense,Other Services and Charges,18000
FY20,Treasury,1010,Expense,Other Services and Charges,100
FY20,Treasury,1010,Expense,Other Services and Charges,1000
FY20,Treasury,1010,Expense,Other Services and Charges,11103
FY20,Treasury,1010,Expense,Other Services and Charges,3500
FY20,Treasury,1010,Revenue,Other Revenues,500
FY20,Treasury,1010,Revenue,Fines & Forfeitures,1800000
FY20,Treasury,2260,Expense,Supplies,300
FY20,Treasury,2260,Expense,Capital Outlays,150
FY20,Treasury,2260,Expense,Personnel Services,22448
FY20,Treasury,2260,Expense,Personnel Services,1716
FY20,Treasury,2260,Expense,Personnel Services,3072
FY20,Treasury,2260,Expense,Personnel Services,1919
FY20,Treasury,2260,Expense,Personnel Services,5071
FY20,Treasury,2260,Expense,Personnel Services,36
FY20,Treasury,2260,Expense,Other Services and Charges,162500
FY20,Treasury,2260,Expense,Other Services and Charges,466
FY20,Treasury,2260,Expense,Other Services and Charges,150
FY20,Treasury,2260,Expense,Other Services and Charges,3222
FY20,Treasury,5910,Expense,Supplies,3500
FY20,Treasury,5910,Expense,Capital Outlays,500
FY20,Treasury,5910,Expense,Personnel Services,84870
FY20,Treasury,5910,Expense,Personnel Services,6479
FY20,Treasury,5910,Expense,Personnel Services,23088
FY20,Treasury,5910,Expense,Personnel Services,7251
FY20,Treasury,5910,Expense,Personnel Services,19214
FY20,Treasury,5910,Expense,Personnel Services,132
FY20,Treasury,5910,Expense,Other Services and Charges,10000
FY20,Treasury,5910,Expense,Other Services and Charges,577500
FY20,Treasury,5910,Expense,Other Services and Charges,2354
FY20,Treasury,5910,Expense,Other Services and Charges,1300
FY20,Treasury,5910,Expense,Other Services and Charges,625
FY20,Treasury,5910,Expense,Other Services and Charges,9431
FY20,Treasury,5910,Expense,Other Services and Charges,3500
FY20,Treasury,5910,Expense,Other Services and Charges,29784
FY20,Treasury,1010,Revenue,Taxes,39794
FY20,Treasury,1010,Revenue,Taxes,3678
FY20,Treasury,1010,Revenue,Taxes,-125
FY20,Treasury,1010,Revenue,Taxes,200
FY20,Treasury,1010,Revenue,Taxes,259
FY20,Treasury,1010,Revenue,Taxes,112
FY20,Treasury,1010,Revenue,Taxes,150
FY20,Treasury,1010,Revenue,State Grants,263
FY20,Treasury,1010,Revenue,Charges for Services,6000
FY20,Treasury,1010,Revenue,Other Revenues,100000
FY20,Purchasing,1010,Expense,Supplies,15000
FY20,Purchasing,1010,Expense,Supplies,500
FY20,Purchasing,1010,Expense,Capital Outlays,2000
FY20,Purchasing,1010,Expense,Personnel Services,293148
FY20,Purchasing,1010,Expense,Personnel Services,22428
FY20,Purchasing,1010,Expense,Personnel Services,48492
FY20,Purchasing,1010,Expense,Personnel Services,25068
FY20,Purchasing,1010,Expense,Personnel Services,66348
FY20,Purchasing,1010,Expense,Personnel Services,408
FY20,Purchasing,1010,Expense,Other Services and Charges,100
FY20,Purchasing,1010,Expense,Other Services and Charges,1000
FY20,Purchasing,1010,Expense,Other Services and Charges,5000
FY20,Purchasing,1010,Expense,Other Services and Charges,10000
FY20,Purchasing,1010,Expense,Other Services and Charges,3000
FY20,Purchasing,1010,Expense,Other Services and Charges,72
FY20,Purchasing,1010,Expense,Other Services and Charges,45875
FY20,Purchasing,1010,Expense,Other Services and Charges,3602
FY20,Purchasing,1010,Expense,Other Services and Charges,8256
FY20,Purchasing,1010,Expense,Other Services and Charges,79246
FY20,Authorities,2500,Expense,Supplies,2500
FY20,Authorities,2500,Expense,Personnel Services,105717
FY20,Authorities,2500,Expense,Personnel Services,8084
FY20,Authorities,2500,Expense,Personnel Services,19248
FY20,Authorities,2500,Expense,Personnel Services,9032
FY20,Authorities,2500,Expense,Personnel Services,23917
FY20,Authorities,2500,Expense,Personnel Services,156
FY20,Authorities,2500,Expense,Other Services and Charges,98912
FY20,Authorities,2500,Expense,Other Services and Charges,6009
FY20,Authorities,2500,Expense,Other Services and Charges,3500
FY20,Authorities,2500,Expense,Other Services and Charges,8800
FY20,Authorities,2500,Expense,Other Services and Charges,2838
FY20,Authorities,2500,Expense,Other Services and Charges,7476
FY20,Authorities,2500,Expense,Other Services and Charges,26150
FY20,Authorities,2500,Revenue,Taxes,1147582
FY20,Authorities,2500,Revenue,Taxes,-60000
FY20,Authorities,2500,Revenue,State Grants,100000
FY20,Authorities,2500,Revenue,Investment Income & Rentals,101430
FY20,Authorities,2500,Expense,Other Services and Charges,1559325
FY20,Authorities,2500,Expense,Other Financing,25000
FY20,Authorities,7811,Expense,Supplies,20000
FY20,Authorities,7811,Expense,Capital Outlays,60000
FY20,Authorities,7811,Expense,Other Services and Charges,65000
FY20,Authorities,7811,Revenue,Taxes,150387
FY20,Authorities,7811,Revenue,Taxes,-500
FY20,Authorities,7811,Revenue,Investment Income & Rentals,3030
FY20,Authorities,7812,Expense,Supplies,5000
FY20,Authorities,7812,Expense,Other Services and Charges,2500
FY20,Authorities,7812,Revenue,Other Revenues,6000
FY20,Authorities,7812,Revenue,Investment Income & Rentals,242
FY20,Authorities,7813,Expense,Capital Outlays,70000
FY20,Authorities,7813,Expense,Other Services and Charges,32750
FY20,Authorities,7813,Expense,Other Services and Charges,21600
FY20,Authorities,7813,Revenue,Taxes,127521
FY20,Authorities,7813,Revenue,Taxes,-500
FY20,Authorities,7813,Revenue,Investment Income & Rentals,1770
FY20,Authorities,7814,Expense,Supplies,20000
FY20,Authorities,7814,Expense,Capital Outlays,15000
FY20,Authorities,7814,Expense,Other Services and Charges,75000
FY20,Authorities,7814,Expense,Other Services and Charges,15000
FY20,Authorities,7814,Revenue,Taxes,111021
FY20,Authorities,7814,Revenue,Taxes,-500
FY20,Authorities,7814,Revenue,Investment Income & Rentals,1579
FY20,Authorities,7815,Expense,Supplies,5000
FY20,Authorities,7815,Expense,Capital Outlays,5000
FY20,Authorities,7815,Expense,Other Services and Charges,8300
FY20,Authorities,7815,Revenue,Taxes,17081
FY20,Authorities,7815,Revenue,Taxes,-500
FY20,Authorities,7815,Revenue,Investment Income & Rentals,629
FY20,Authorities,2482,Expense,Debt Service,6275000
FY20,Authorities,2482,Expense,Debt Service,955500
FY20,Authorities,2482,Revenue,Taxes,8784368
FY20,Authorities,2482,Revenue,Taxes,-75000
FY20,Authorities,2482,Revenue,Taxes,-1250000
FY20,Authorities,2482,Revenue,Investment Income & Rentals,12413
FY20,Authorities,2483,Expense,Supplies,5517
FY20,Authorities,2483,Revenue,Other Revenues,15000
FY20,Authorities,2483,Revenue,Other Revenues,125000
FY20,Authorities,2483,Revenue,Other Revenues,26029
FY20,Authorities,2483,Revenue,Other Revenues,100000
FY20,Authorities,2483,Revenue,Charges for Services,226253
FY20,Authorities,2483,Revenue,Investment Income & Rentals,44505
FY20,Authorities,2483,Revenue,Investment Income & Rentals,17498
FY20,Authorities,2483,Revenue,Investment Income & Rentals,53071
FY20,Authorities,2484,Expense,Debt Service,289750
FY20,Authorities,2484,Expense,Debt Service,52058
FY20,Authorities,2484,Expense,Debt Service,1250
FY20,Authorities,2484,Expense,Other Financing,75000
FY20,Authorities,2484,Expense,Personnel Services,33096
FY20,Authorities,2484,Expense,Personnel Services,2532
FY20,Authorities,2484,Expense,Personnel Services,5076
FY20,Authorities,2484,Expense,Personnel Services,2832
FY20,Authorities,2484,Expense,Personnel Services,7488
FY20,Authorities,2484,Expense,Personnel Services,48
FY20,Authorities,2484,Expense,Other Services and Charges,1089982
FY20,Authorities,2484,Expense,Other Services and Charges,12566
FY20,Authorities,2484,Expense,Other Services and Charges,128665
FY20,Authorities,2484,Revenue,Taxes,6225709
FY20,Authorities,2484,Revenue,Taxes,-75000
FY20,Authorities,2484,Revenue,Taxes,-622571
FY20,Authorities,2484,Revenue,Other Revenues,1500000
FY20,Authorities,2484,Revenue,Other Revenues,33540
FY20,Authorities,2484,Revenue,Investment Income & Rentals,46610
FY20,Authorities,2483,Expense,Supplies,545000
FY20,Authorities,2483,Expense,Other Services and Charges,538000
FY20,Authorities,2483,Expense,Other Services and Charges,150000
FY20,Authorities,2483,Expense,Other Services and Charges,10000
FY20,Authorities,2483,Expense,Other Services and Charges,32000
FY20,Authorities,2484,Expense,Supplies,500000
FY20,Authorities,2484,Expense,Capital Outlays,2908000
FY20,Authorities,2484,Expense,Other Services and Charges,1065000
FY20,Authorities,2484,Expense,Other Services and Charges,350000
FY20,Authorities,2484,Expense,Other Services and Charges,1400000
FY20,Authorities,2484,Expense,Other Services and Charges,150000
FY20,Authorities,2484,Expense,Other Services and Charges,100000
FY20,Authorities,7900,Expense,Supplies,758000
FY20,Authorities,7900,Expense,Debt Service,385803
FY20,Authorities,7900,Expense,Other Services and Charges,4519910
FY20,Authorities,7900,Expense,Other Services and Charges,409760
FY20,Authorities,7900,Expense,Other Services and Charges,1532
FY20,Authorities,7900,Revenue,Other Revenues,7843473
FY20,Authorities,2470,Expense,Supplies,161500
FY20,Authorities,2470,Expense,Debt Service,35400
FY20,Authorities,2470,Expense,Debt Service,2240
FY20,Authorities,2470,Expense,Capital Outlays,360000
FY20,Authorities,2470,Expense,Personnel Services,3012
FY20,Authorities,2470,Expense,Personnel Services,240
FY20,Authorities,2470,Expense,Personnel Services,456
FY20,Authorities,2470,Expense,Personnel Services,252
FY20,Authorities,2470,Expense,Personnel Services,684
FY20,Authorities,2470,Expense,Other Services and Charges,315060
FY20,Authorities,2470,Expense,Other Services and Charges,62246
FY20,Authorities,2470,Expense,Other Services and Charges,917
FY20,Authorities,2470,Expense,Other Services and Charges,25000
FY20,Authorities,2470,Expense,Other Services and Charges,10000
FY20,Authorities,2470,Expense,Other Services and Charges,80000
FY20,Authorities,2470,Expense,Other Services and Charges,27567
FY20,Authorities,2470,Revenue,Taxes,419497
FY20,Authorities,2470,Revenue,Taxes,-7500
FY20,Authorities,2470,Revenue,State Grants,114000
FY20,Authorities,2470,Revenue,Investment Income & Rentals,13212
FY20,Authorities,2430,Expense,Supplies,6000
FY20,Authorities,2430,Expense,Debt Service,163000
FY20,Authorities,2430,Expense,Personnel Services,213076
FY20,Authorities,2430,Expense,Personnel Services,16300
FY20,Authorities,2430,Expense,Personnel Services,40200
FY20,Authorities,2430,Expense,Personnel Services,18212
FY20,Authorities,2430,Expense,Personnel Services,48226
FY20,Authorities,2430,Expense,Personnel Services,312
FY20,Authorities,2430,Expense,Other Services and Charges,50060
FY20,Authorities,2430,Expense,Other Services and Charges,10030
FY20,Authorities,2430,Expense,Other Services and Charges,800
FY20,Authorities,2430,Expense,Other Services and Charges,5900
FY20,Authorities,2430,Expense,Other Services and Charges,13200
FY20,Authorities,2430,Expense,Other Services and Charges,5100
FY20,Authorities,2430,Expense,Other Services and Charges,14926
FY20,Authorities,2430,Expense,Other Services and Charges,64554
FY20,Authorities,2430,Revenue,Taxes,-30000
FY20,Authorities,2430,Revenue,Taxes,-1000
FY20,Authorities,2430,Revenue,Charges for Services,81280
FY20,Authorities,2430,Revenue,Charges for Services,14190
FY20,Authorities,2430,Revenue,Investment Income & Rentals,60412
FY20,Authorities,2430,Expense,Debt Service,69548
FY20,Authorities,2430,Expense,Other Services and Charges,517980
FY20,Authorities,2430,Expense,Other Services and Charges,6955647
FY20,Authorities,2430,Revenue,Taxes,7613195
FY20,Authorities,2430,Revenue,Federal Grants,534000
FY20,Authorities,2430,Revenue,Other Financing Sources,75000
FY20,Authorities,2431,Expense,Other Services and Charges,1534551
FY20,Authorities,2431,Revenue,Taxes,1534551
FY20,Comptroller,1010,Expense,Supplies,450
FY20,Comptroller,1010,Expense,Personnel Services,486628
FY20,Comptroller,1010,Expense,Personnel Services,37236
FY20,Comptroller,1010,Expense,Personnel Services,107772
FY20,Comptroller,1010,Expense,Personnel Services,41612
FY20,Comptroller,1010,Expense,Personnel Services,110131
FY20,Comptroller,1010,Expense,Personnel Services,680
FY20,Comptroller,1010,Expense,Other Services and Charges,8500
FY20,Comptroller,1010,Expense,Other Services and Charges,4000
FY20,Comptroller,1010,Expense,Other Services and Charges,1000
FY20,Comptroller,1010,Expense,Other Services and Charges,11738
FY20,Comptroller,1010,Revenue,Other Revenues,1500
FY20,Comptroller,1010,Expense,Supplies,33775
FY20,Comptroller,1010,Expense,Supplies,1200
FY20,Comptroller,1010,Expense,Capital Outlays,12500
FY20,Comptroller,1010,Expense,Personnel Services,228168
FY20,Comptroller,1010,Expense,Personnel Services,17460
FY20,Comptroller,1010,Expense,Personnel Services,46188
FY20,Comptroller,1010,Expense,Personnel Services,19512
FY20,Comptroller,1010,Expense,Personnel Services,51648
FY20,Comptroller,1010,Expense,Personnel Services,324
FY20,Comptroller,1010,Expense,Other Services and Charges,20000
FY20,Comptroller,1010,Expense,Other Services and Charges,10000
FY20,Comptroller,1010,Expense,Other Services and Charges,950
FY20,Comptroller,1010,Expense,Other Services and Charges,18610
FY20,Comptroller,1010,Expense,Other Services and Charges,1300
FY20,Comptroller,1010,Expense,Other Services and Charges,-120
FY20,Comptroller,1010,Expense,Other Services and Charges,13000
FY20,Comptroller,1010,Expense,Other Services and Charges,250
FY20,Comptroller,1010,Expense,Other Services and Charges,7500
FY20,Comptroller,1010,Expense,Other Services and Charges,1000
FY20,Comptroller,1010,Expense,Other Services and Charges,110
FY20,Comptroller,1010,Expense,Other Services and Charges,1500
FY20,Comptroller,1010,Expense,Other Services and Charges,2000
FY20,Comptroller,1010,Expense,Other Services and Charges,1957
FY20,Comptroller,1010,Expense,Other Services and Charges,94780
FY20,Comptroller,1010,Expense,Other Services and Charges,569
FY20,Comptroller,1010,Expense,Other Services and Charges,7542
FY20,Comptroller,1010,Expense,Other Services and Charges,709703
FY20,Comptroller,1010,Revenue,Other Revenues,1000
FY20,Comptroller,1010,Expense,Supplies,1000
FY20,Comptroller,1010,Expense,Personnel Services,68793
FY20,Comptroller,1010,Expense,Personnel Services,5264
