FundCode,FundDescription,OperatingUnit,OperatingUnitDescription,ProgramID,ProgramName,LineOfBusinessID,LOBName,Account,Account Description, FY2014 Adopted Budget , Amendments , FY2014 Amended Budget 
001,GENERAL FUND                  ,0001,GENERAL OPERATIONS-UASN       ,0400503,Tourism Development,04005,COMMUNITY ENHANCEMENT,51070001,HEALTH AND WELFARE INSURANCE  ," 9,099 ", -   ," 9,099 "
001,GENERAL FUND                  ,0001,GENERAL OPERATIONS-UASN       ,0400503,Tourism Development,04005,COMMUNITY ENHANCEMENT,51070004,RETIREMENT PENSION CONTRIB    ," 7,685 ", -   ," 7,685 "
001,GENERAL FUND                  ,0001,GENERAL OPERATIONS-UASN       ,0400503,Tourism Development,04005,COMMUNITY ENHANCEMENT,51510004,EMPLOYEE PARKING              , 443 , -   , 443 
001,GENERAL FUND                  ,0001,GENERAL OPERATIONS-UASN       ,0700101,MUN COUN EXEC LEADERSHIP,07001,Municipal Counselor Admin,51000004,BUDGET-VACANCY DISCOUNT       ," (4,723)", -   ," (4,723)"
001,GENERAL FUND                  ,0001,GENERAL OPERATIONS-UASN       ,0700101,MUN COUN EXEC LEADERSHIP,07001,Municipal Counselor Admin,51010001,SALARIES AND WAGES            ," 217,125 ", -   ," 217,125 "
001,GENERAL FUND                  ,0001,GENERAL OPERATIONS-UASN       ,0700101,MUN COUN EXEC LEADERSHIP,07001,Municipal Counselor Admin,51070001,HEALTH AND WELFARE INSURANCE  ," 18,769 ", -   ," 18,769 "
001,GENERAL FUND                  ,0001,GENERAL OPERATIONS-UASN       ,0700101,MUN COUN EXEC LEADERSHIP,07001,Municipal Counselor Admin,51070004,RETIREMENT PENSION CONTRIB    ," 18,980 ", -   ," 18,980 "
001,GENERAL FUND                  ,0001,GENERAL OPERATIONS-UASN       ,0700101,MUN COUN EXEC LEADERSHIP,07001,Municipal Counselor Admin,51130004,CAR ALLOWANCE                 ," 3,800 ", -   ," 3,800 "
001,GENERAL FUND                  ,0001,GENERAL OPERATIONS-UASN       ,0700101,MUN COUN EXEC LEADERSHIP,07001,Municipal Counselor Admin,52049001,EMPLOYEE TRAINING             ," 8,636 ", -   ," 8,636 "
001,GENERAL FUND                  ,0001,GENERAL OPERATIONS-UASN       ,0700101,MUN COUN EXEC LEADERSHIP,07001,Municipal Counselor Admin,52370002,EMPLOYEE TRAVEL REIMBURSEMENT ," 7,614 ", -   ," 7,614 "
001,GENERAL FUND                  ,0001,GENERAL OPERATIONS-UASN       ,0700110,MUN COUN BUSINESS SERVICES,07001,Municipal Counselor Admin,51000004,BUDGET-VACANCY DISCOUNT       ," (9,336)", -   ," (9,336)"
001,GENERAL FUND                  ,0001,GENERAL OPERATIONS-UASN       ,0700110,MUN COUN BUSINESS SERVICES,07001,Municipal Counselor Admin,51000010,BUDGET-OTHER FRINGE BUDGET    ," 9,075 ", -   ," 9,075 "
001,GENERAL FUND                  ,0001,GENERAL OPERATIONS-UASN       ,0700110,MUN COUN BUSINESS SERVICES,07001,Municipal Counselor Admin,51010001,SALARIES AND WAGES            ," 428,689 ", -   ," 428,689 "
001,GENERAL FUND                  ,0001,GENERAL OPERATIONS-UASN       ,0700110,MUN COUN BUSINESS SERVICES,07001,Municipal Counselor Admin,51010004,PART TIME & TEMPORARY WAGES   ," 128,603 ", -   ," 128,603 "
001,GENERAL FUND                  ,0001,GENERAL OPERATIONS-UASN       ,0700110,MUN COUN BUSINESS SERVICES,07001,Municipal Counselor Admin,51010007,OVERTIME WAGES                , 500 , -   , 500 
001,GENERAL FUND                  ,0001,GENERAL OPERATIONS-UASN       ,0700110,MUN COUN BUSINESS SERVICES,07001,Municipal Counselor Admin,51010022,SALARY ADJUSTMENTS            ," 20,077 ", -   ," 20,077 "
001,GENERAL FUND                  ,0001,GENERAL OPERATIONS-UASN       ,0700110,MUN COUN BUSINESS SERVICES,07001,Municipal Counselor Admin,51070001,HEALTH AND WELFARE INSURANCE  ," 57,782 ", -   ," 57,782 "
001,GENERAL FUND                  ,0001,GENERAL OPERATIONS-UASN       ,0700110,MUN COUN BUSINESS SERVICES,07001,Municipal Counselor Admin,51070004,RETIREMENT PENSION CONTRIB    ," 38,062 ", -   ," 38,062 "
001,GENERAL FUND                  ,0001,GENERAL OPERATIONS-UASN       ,0700110,MUN COUN BUSINESS SERVICES,07001,Municipal Counselor Admin,51130010,MILEAGE REIMBURSEMENT         , 550 , -   , 550 
001,GENERAL FUND                  ,0001,GENERAL OPERATIONS-UASN       ,0700110,MUN COUN BUSINESS SERVICES,07001,Municipal Counselor Admin,51510004,EMPLOYEE PARKING              ," 21,797 ", -   ," 21,797 "
001,GENERAL FUND                  ,0001,GENERAL OPERATIONS-UASN       ,0700110,MUN COUN BUSINESS SERVICES,07001,Municipal Counselor Admin,52040001,PROFESSIONAL SVC-LEGAL        ," 59,300 ", -   ," 59,300 "
001,GENERAL FUND                  ,0001,GENERAL OPERATIONS-UASN       ,0700110,MUN COUN BUSINESS SERVICES,07001,Municipal Counselor Admin,52130001,MEMBERSHIPS                   ," 1,215 ", -   ," 1,215 "
001,GENERAL FUND                  ,0001,GENERAL OPERATIONS-UASN       ,0700110,MUN COUN BUSINESS SERVICES,07001,Municipal Counselor Admin,52250001,ADVERTISING                   , 200 , -   , 200 
001,GENERAL FUND                  ,0001,GENERAL OPERATIONS-UASN       ,0700110,MUN COUN BUSINESS SERVICES,07001,Municipal Counselor Admin,52280004,CHARGEBACK-IT                 ," 194,349 ", -   ," 194,349 "
001,GENERAL FUND                  ,0001,GENERAL OPERATIONS-UASN       ,0700110,MUN COUN BUSINESS SERVICES,07001,Municipal Counselor Admin,52280007,CHARGEBACK-RISK MANAGEMENT    ," 20,285 ", -   ," 20,285 "
001,GENERAL FUND                  ,0001,GENERAL OPERATIONS-UASN       ,0700110,MUN COUN BUSINESS SERVICES,07001,Municipal Counselor Admin,52280013,CHARGEBACK-PRINT SHOP         , 819 , -   , 819 
001,GENERAL FUND                  ,0001,GENERAL OPERATIONS-UASN       ,0700110,MUN COUN BUSINESS SERVICES,07001,Municipal Counselor Admin,52280019,CHARGEBACK-VEHICLE MAINTENANCE," 4,890 ", -   ," 4,890 "
001,GENERAL FUND                  ,0001,GENERAL OPERATIONS-UASN       ,0700110,MUN COUN BUSINESS SERVICES,07001,Municipal Counselor Admin,52280022,CHARGEBACK FUEL               ," 6,422 ", -   ," 6,422 "
001,GENERAL FUND                  ,0001,GENERAL OPERATIONS-UASN       ,0700110,MUN COUN BUSINESS SERVICES,07001,Municipal Counselor Admin,52290010,CHARGEBACK-POSTAGE            ," 6,633 ", -   ," 6,633 "
001,GENERAL FUND                  ,0001,GENERAL OPERATIONS-UASN       ,0700110,MUN COUN BUSINESS SERVICES,07001,Municipal Counselor Admin,52310001,PRINTING & BINDING            , 200 , -   , 200 
001,GENERAL FUND                  ,0001,GENERAL OPERATIONS-UASN       ,0700110,MUN COUN BUSINESS SERVICES,07001,Municipal Counselor Admin,52340013,NONTARGET REPAIR LABOR        , 365 , -   , 365 
001,GENERAL FUND                  ,0001,GENERAL OPERATIONS-UASN       ,0700110,MUN COUN BUSINESS SERVICES,07001,Municipal Counselor Admin,52340016,MACHINERY AND EQUIPMENT MTCE  ," 1,000 ", -   ," 1,000 "
001,GENERAL FUND                  ,0001,GENERAL OPERATIONS-UASN       ,0700110,MUN COUN BUSINESS SERVICES,07001,Municipal Counselor Admin,52400007,OTHER EQUIPMENT RENTAL        ," 25,000 ", -   ," 25,000 "
001,GENERAL FUND                  ,0001,GENERAL OPERATIONS-UASN       ,0700110,MUN COUN BUSINESS SERVICES,07001,Municipal Counselor Admin,52890001,OTHER SERVICES AND CHARGES    ," 78,285 ", -   ," 78,285 "
001,GENERAL FUND                  ,0001,GENERAL OPERATIONS-UASN       ,0700110,MUN COUN BUSINESS SERVICES,07001,Municipal Counselor Admin,53010001,OFFICE SUPPLIES               ," 16,754 ", -   ," 16,754 "
001,GENERAL FUND                  ,0001,GENERAL OPERATIONS-UASN       ,0700110,MUN COUN BUSINESS SERVICES,07001,Municipal Counselor Admin,53010007,COMPUTER SUPPLIES             ," 10,228 ", -   ," 10,228 "
001,GENERAL FUND                  ,0001,GENERAL OPERATIONS-UASN       ,0700110,MUN COUN BUSINESS SERVICES,07001,Municipal Counselor Admin,53010013,NON-CAPITAL OFFICE MACHINES   ," 3,654 ", -   ," 3,654 "
001,GENERAL FUND                  ,0001,GENERAL OPERATIONS-UASN       ,0700110,MUN COUN BUSINESS SERVICES,07001,Municipal Counselor Admin,53010016,NON-CAPITAL FURNITURE & FIXTUR," 5,420 ", -   ," 5,420 "
001,GENERAL FUND                  ,0001,GENERAL OPERATIONS-UASN       ,0700110,MUN COUN BUSINESS SERVICES,07001,Municipal Counselor Admin,53040013,REPAIR & MAINTENANCE PARTS    , 700 , -   , 700 
001,GENERAL FUND                  ,0001,GENERAL OPERATIONS-UASN       ,0700110,MUN COUN BUSINESS SERVICES,07001,Municipal Counselor Admin,53100004,LEGAL REFERENCE MATERIAL      ," 46,000 ", -   ," 46,000 "
001,GENERAL FUND                  ,0001,GENERAL OPERATIONS-UASN       ,0700110,MUN COUN BUSINESS SERVICES,07001,Municipal Counselor Admin,53890004,CLOTHING & OTHER              , 377 , -   , 377 
001,GENERAL FUND                  ,0001,GENERAL OPERATIONS-UASN       ,0700201,MUN COUN POLICE COURTS LEGAL,07002,Criminal Justice,51000004,BUDGET-VACANCY DISCOUNT       ," (2,450)", -   ," (2,450)"
001,GENERAL FUND                  ,0001,GENERAL OPERATIONS-UASN       ,0700201,MUN COUN POLICE COURTS LEGAL,07002,Criminal Justice,51010001,SALARIES AND WAGES            ," 112,992 ", -   ," 112,992 "
001,GENERAL FUND                  ,0001,GENERAL OPERATIONS-UASN       ,0700201,MUN COUN POLICE COURTS LEGAL,07002,Criminal Justice,51070001,HEALTH AND WELFARE INSURANCE  ," 12,171 ", -   ," 12,171 "
001,GENERAL FUND                  ,0001,GENERAL OPERATIONS-UASN       ,0700201,MUN COUN POLICE COURTS LEGAL,07002,Criminal Justice,51070004,RETIREMENT PENSION CONTRIB    ," 9,540 ", -   ," 9,540 "
001,GENERAL FUND                  ,0001,GENERAL OPERATIONS-UASN       ,0700202,MUN COUN PROSECUTION,07002,Criminal Justice,51000004,BUDGET-VACANCY DISCOUNT       ," (20,492)", -   ," (20,492)"
001,GENERAL FUND                  ,0001,GENERAL OPERATIONS-UASN       ,0700202,MUN COUN PROSECUTION,07002,Criminal Justice,51010001,SALARIES AND WAGES            ," 947,642 ", -   ," 947,642 "
001,GENERAL FUND                  ,0001,GENERAL OPERATIONS-UASN       ,0700202,MUN COUN PROSECUTION,07002,Criminal Justice,51010022,SALARY ADJUSTMENTS            ," 14,735 ", -   ," 14,735 "
001,GENERAL FUND                  ,0001,GENERAL OPERATIONS-UASN       ,0700202,MUN COUN PROSECUTION,07002,Criminal Justice,51070001,HEALTH AND WELFARE INSURANCE  ," 119,655 ", -   ," 119,655 "
001,GENERAL FUND                  ,0001,GENERAL OPERATIONS-UASN       ,0700202,MUN COUN PROSECUTION,07002,Criminal Justice,51070004,RETIREMENT PENSION CONTRIB    ," 76,884 ", -   ," 76,884 "
001,GENERAL FUND                  ,0001,GENERAL OPERATIONS-UASN       ,0700301,MUN COUN CIVIL LITIGATION,07003,Civil Litigation,51000004,BUDGET-VACANCY DISCOUNT       ," (21,470)", -   ," (21,470)"
001,GENERAL FUND                  ,0001,GENERAL OPERATIONS-UASN       ,0700301,MUN COUN CIVIL LITIGATION,07003,Civil Litigation,51010001,SALARIES AND WAGES            ," 988,327 ", -   ," 988,327 "
001,GENERAL FUND                  ,0001,GENERAL OPERATIONS-UASN       ,0700301,MUN COUN CIVIL LITIGATION,07003,Civil Litigation,51070001,HEALTH AND WELFARE INSURANCE  ," 140,015 ", -   ," 140,015 "
001,GENERAL FUND                  ,0001,GENERAL OPERATIONS-UASN       ,0700301,MUN COUN CIVIL LITIGATION,07003,Civil Litigation,51070004,RETIREMENT PENSION CONTRIB    ," 85,166 ", -   ," 85,166 "
001,GENERAL FUND                  ,0001,GENERAL OPERATIONS-UASN       ,0700401,MUN COUN LABOR RELATIONS,07004,Labor & Employment Development,51000004,BUDGET-VACANCY DISCOUNT       ," (5,184)", -   ," (5,184)"
001,GENERAL FUND                  ,0001,GENERAL OPERATIONS-UASN       ,0700401,MUN COUN LABOR RELATIONS,07004,Labor & Employment Development,51010001,SALARIES AND WAGES            ," 238,267 ", -   ," 238,267 "
001,GENERAL FUND                  ,0001,GENERAL OPERATIONS-UASN       ,0700401,MUN COUN LABOR RELATIONS,07004,Labor & Employment Development,51070001,HEALTH AND WELFARE INSURANCE  ," 30,710 ", -   ," 30,710 "
001,GENERAL FUND                  ,0001,GENERAL OPERATIONS-UASN       ,0700401,MUN COUN LABOR RELATIONS,07004,Labor & Employment Development,51070004,RETIREMENT PENSION CONTRIB    ," 20,887 ", -   ," 20,887 "
001,GENERAL FUND                  ,0001,GENERAL OPERATIONS-UASN       ,0700402,MUN COUN LABOR LITIGATION,07004,Labor & Employment Development,51000004,BUDGET-VACANCY DISCOUNT       ," (4,372)", -   ," (4,372)"
001,GENERAL FUND                  ,0001,GENERAL OPERATIONS-UASN       ,0700402,MUN COUN LABOR LITIGATION,07004,Labor & Employment Development,51010001,SALARIES AND WAGES            ," 200,616 ", -   ," 200,616 "
001,GENERAL FUND                  ,0001,GENERAL OPERATIONS-UASN       ,0700402,MUN COUN LABOR LITIGATION,07004,Labor & Employment Development,51070001,HEALTH AND WELFARE INSURANCE  ," 27,867 ", -   ," 27,867 "
001,GENERAL FUND                  ,0001,GENERAL OPERATIONS-UASN       ,0700402,MUN COUN LABOR LITIGATION,07004,Labor & Employment Development,51070004,RETIREMENT PENSION CONTRIB    ," 17,950 ", -   ," 17,950 "
001,GENERAL FUND                  ,0001,GENERAL OPERATIONS-UASN       ,0700601,MUN COUN LAND USE,07006,Land Use & Economic Developmnt,51000004,BUDGET-VACANCY DISCOUNT       ," (11,342)", -   ," (11,342)"
001,GENERAL FUND                  ,0001,GENERAL OPERATIONS-UASN       ,0700601,MUN COUN LAND USE,07006,Land Use & Economic Developmnt,51010001,SALARIES AND WAGES            ," 525,022 ", -   ," 525,022 "
001,GENERAL FUND                  ,0001,GENERAL OPERATIONS-UASN       ,0700601,MUN COUN LAND USE,07006,Land Use & Economic Developmnt,51070001,HEALTH AND WELFARE INSURANCE  ," 48,340 ", -   ," 48,340 "
001,GENERAL FUND                  ,0001,GENERAL OPERATIONS-UASN       ,0700601,MUN COUN LAND USE,07006,Land Use & Economic Developmnt,51070004,RETIREMENT PENSION CONTRIB    ," 42,041 ", -   ," 42,041 "
001,GENERAL FUND                  ,0001,GENERAL OPERATIONS-UASN       ,0700602,MUN COUN ECON DEVELOPMENT,07006,Land Use & Economic Developmnt,51000004,BUDGET-VACANCY DISCOUNT       ," (8,322)", -   ," (8,322)"
001,GENERAL FUND                  ,0001,GENERAL OPERATIONS-UASN       ,0700602,MUN COUN ECON DEVELOPMENT,07006,Land Use & Economic Developmnt,51010001,SALARIES AND WAGES            ," 383,693 ", -   ," 383,693 "
001,GENERAL FUND                  ,0001,GENERAL OPERATIONS-UASN       ,0700602,MUN COUN ECON DEVELOPMENT,07006,Land Use & Economic Developmnt,51070001,HEALTH AND WELFARE INSURANCE  ," 37,306 ", -   ," 37,306 "
001,GENERAL FUND                  ,0001,GENERAL OPERATIONS-UASN       ,0700602,MUN COUN ECON DEVELOPMENT,07006,Land Use & Economic Developmnt,51070004,RETIREMENT PENSION CONTRIB    ," 32,355 ", -   ," 32,355 "
001,GENERAL FUND                  ,0001,GENERAL OPERATIONS-UASN       ,0700603,MUN COUN-LEGAL LIAISON,07006,Land Use & Economic Developmnt,51000004,BUDGET-VACANCY DISCOUNT       , (559), -   , (559)
001,GENERAL FUND                  ,0001,GENERAL OPERATIONS-UASN       ,0700603,MUN COUN-LEGAL LIAISON,07006,Land Use & Economic Developmnt,51010001,SALARIES AND WAGES            ," 25,955 ", -   ," 25,955 "
001,GENERAL FUND                  ,0001,GENERAL OPERATIONS-UASN       ,0700603,MUN COUN-LEGAL LIAISON,07006,Land Use & Economic Developmnt,51070001,HEALTH AND WELFARE INSURANCE  ," 2,275 ", -   ," 2,275 "
001,GENERAL FUND                  ,0001,GENERAL OPERATIONS-UASN       ,0700603,MUN COUN-LEGAL LIAISON,07006,Land Use & Economic Developmnt,51070004,RETIREMENT PENSION CONTRIB    ," 2,019 ", -   ," 2,019 "
001,GENERAL FUND                  ,0001,GENERAL OPERATIONS-UASN       ,0700702,MUN COUN TRUSTS & UTILITIES,07007,"Trusts, Utilities and Finance",51000004,BUDGET-VACANCY DISCOUNT       ," (2,530)", -   ," (2,530)"
001,GENERAL FUND                  ,0001,GENERAL OPERATIONS-UASN       ,0700702,MUN COUN TRUSTS & UTILITIES,07007,"Trusts, Utilities and Finance",51010001,SALARIES AND WAGES            ," 117,377 ", -   ," 117,377 "
001,GENERAL FUND                  ,0001,GENERAL OPERATIONS-UASN       ,0700702,MUN COUN TRUSTS & UTILITIES,07007,"Trusts, Utilities and Finance",51070001,HEALTH AND WELFARE INSURANCE  ," 11,374 ", -   ," 11,374 "
001,GENERAL FUND                  ,0001,GENERAL OPERATIONS-UASN       ,0700702,MUN COUN TRUSTS & UTILITIES,07007,"Trusts, Utilities and Finance",51070004,RETIREMENT PENSION CONTRIB    ," 9,104 ", -   ," 9,104 "
001,GENERAL FUND                  ,0001,GENERAL OPERATIONS-UASN       ,0700703,MUN COUNS TUF LEGAL SERVICES,07007,"Trusts, Utilities and Finance",51000004,BUDGET-VACANCY DISCOUNT       ," (13,132)", -   ," (13,132)"
001,GENERAL FUND                  ,0001,GENERAL OPERATIONS-UASN       ,0700703,MUN COUNS TUF LEGAL SERVICES,07007,"Trusts, Utilities and Finance",51010001,SALARIES AND WAGES            ," 608,858 ", -   ," 608,858 "
001,GENERAL FUND                  ,0001,GENERAL OPERATIONS-UASN       ,0700703,MUN COUNS TUF LEGAL SERVICES,07007,"Trusts, Utilities and Finance",51070001,HEALTH AND WELFARE INSURANCE  ," 68,698 ", -   ," 68,698 "
001,GENERAL FUND                  ,0001,GENERAL OPERATIONS-UASN       ,0700703,MUN COUNS TUF LEGAL SERVICES,07007,"Trusts, Utilities and Finance",51070004,RETIREMENT PENSION CONTRIB    ," 47,855 ", -   ," 47,855 "
001,GENERAL FUND                  ,0001,GENERAL OPERATIONS-UASN       ,1000101,COURTS EXECUTIVE LEADERSHIP,10001,Courts Administration,51000004,BUDGET-VACANCY DISCOUNT       ," (4,165)", -   ," (4,165)"
001,GENERAL FUND                  ,0001,GENERAL OPERATIONS-UASN       ,1000101,COURTS EXECUTIVE LEADERSHIP,10001,Courts Administration,51010001,SALARIES AND WAGES            ," 192,394 ", -   ," 192,394 "
001,GENERAL FUND                  ,0001,GENERAL OPERATIONS-UASN       ,1000101,COURTS EXECUTIVE LEADERSHIP,10001,Courts Administration,51070001,HEALTH AND WELFARE INSURANCE  ," 17,061 ", -   ," 17,061 "
001,GENERAL FUND                  ,0001,GENERAL OPERATIONS-UASN       ,1000101,COURTS EXECUTIVE LEADERSHIP,10001,Courts Administration,51070004,RETIREMENT PENSION CONTRIB    ," 15,890 ", -   ," 15,890 "
001,GENERAL FUND                  ,0001,GENERAL OPERATIONS-UASN       ,1000101,COURTS EXECUTIVE LEADERSHIP,10001,Courts Administration,52049001,EMPLOYEE TRAINING             ," 2,493 ", -   ," 2,493 "
001,GENERAL FUND                  ,0001,GENERAL OPERATIONS-UASN       ,1000101,COURTS EXECUTIVE LEADERSHIP,10001,Courts Administration,53010001,OFFICE SUPPLIES               ," 2,000 ", -   ," 2,000 "
001,GENERAL FUND                  ,0001,GENERAL OPERATIONS-UASN       ,1000101,COURTS EXECUTIVE LEADERSHIP,10001,Courts Administration,53010007,COMPUTER SUPPLIES             ," 3,424 ", -   ," 3,424 "
001,GENERAL FUND                  ,0001,GENERAL OPERATIONS-UASN       ,1000110,COURTS BUSINESS SERVICES,10001,Courts Administration,51000004,BUDGET-VACANCY DISCOUNT       ," (3,067)", -   ," (3,067)"
001,GENERAL FUND                  ,0001,GENERAL OPERATIONS-UASN       ,1000110,COURTS BUSINESS SERVICES,10001,Courts Administration,51010001,SALARIES AND WAGES            ," 140,340 ", -   ," 140,340 "
001,GENERAL FUND                  ,0001,GENERAL OPERATIONS-UASN       ,1000110,COURTS BUSINESS SERVICES,10001,Courts Administration,51070001,HEALTH AND WELFARE INSURANCE  ," 21,611 ", -   ," 21,611 "
