budget_year,account_type,department,fund_code,account_category,amount
FY15-16,Expense,City Attorney,1610,,26200
FY15-16,Expense,City Attorney,1710,,290
FY15-16,Expense,City Attorney,1010,,34061
FY15-16,Expense,City Attorney,3100,,36402
FY15-16,Expense,City Attorney,2415,,36989
FY15-16,Expense,City Attorney,2413,,52400
FY15-16,Expense,City Attorney,2415,,45467
FY15-16,Expense,City Attorney,1010,,10038
FY15-16,Expense,City Attorney,1010,,5500
FY15-16,Expense,City Attorney,1010,,40960
FY15-16,Expense,City Attorney,1100,,23929
FY15-16,Expense,City Attorney,1010,,20405
FY15-16,Expense,City Attorney,1010,,355093
FY15-16,Expense,City Attorney,1100,,281955
FY15-16,Expense,City Attorney,2415,,7264
FY15-16,Expense,City Attorney,1710,,23645
FY15-16,Expense,City Attorney,1100,,7564
FY15-16,Expense,City Attorney,2413,,31563
FY15-16,Expense,City Attorney,1010,,4310
FY15-16,Expense,City Attorney,2415,,16377
FY15-16,Expense,City Attorney,3100,,25306
FY15-16,Expense,City Attorney,1010,,1170
FY15-16,Expense,City Attorney,1710,,11933
FY15-16,Expense,City Attorney,1100,,48081
FY15-16,Expense,City Attorney,1010,,75
FY15-16,Expense,City Attorney,1010,,8350
FY15-16,Expense,City Attorney,2415,,55138
FY15-16,Expense,City Attorney,1010,,1880
FY15-16,Expense,City Attorney,1010,,8440
FY15-16,Expense,City Attorney,2415,,43693
FY15-16,Expense,City Attorney,3100,,320
FY15-16,Expense,City Attorney,1610,,13222
FY15-16,Expense,City Attorney,1100,,360
FY15-16,Expense,City Attorney,1010,,30240
FY15-16,Expense,City Attorney,1150,,29870
FY15-16,Expense,City Attorney,3100,,9256
FY15-16,Expense,City Attorney,1100,,83745
FY15-16,Expense,City Attorney,2415,,27826
FY15-16,Expense,City Attorney,3100,,18340
FY15-16,Expense,City Attorney,1010,,55683
FY15-16,Expense,City Attorney,2415,,25715
FY15-16,Expense,City Attorney,1100,,305431
FY15-16,Expense,City Attorney,1010,,1170
FY15-16,Expense,City Attorney,1610,,2198
FY15-16,Expense,City Attorney,1100,,47414
FY15-16,Expense,City Attorney,2415,,640
FY15-16,Expense,City Attorney,3100,,650
FY15-16,Expense,City Attorney,1010,,3550
FY15-16,Expense,City Attorney,2415,,23557
FY15-16,Expense,City Attorney,2415,,86578
FY15-16,Expense,City Attorney,1100,,10880
FY15-16,Expense,City Attorney,1610,,38
FY15-16,Expense,City Attorney,1010,,2200
FY15-16,Expense,City Attorney,1010,,80098
FY15-16,Expense,City Attorney,1610,,11194
FY15-16,Expense,City Attorney,1150,,4966
FY15-16,Expense,City Attorney,3100,,43000
FY15-16,Expense,City Attorney,1150,,420
FY15-16,Expense,City Attorney,1100,,14083
FY15-16,Expense,City Attorney,3100,,85203
FY15-16,Expense,City Attorney,1710,,10102
FY15-16,Expense,City Attorney,1010,,7080
FY15-16,Expense,City Attorney,1010,,1000
FY15-16,Expense,City Attorney,1010,,17189
FY15-16,Expense,City Attorney,1710,,7023
FY15-16,Expense,City Attorney,2413,,15564
FY15-16,Expense,City Attorney,1010,,3000
FY15-16,Expense,City Attorney,1100,,422848
FY15-16,Expense,City Attorney,7760,,5630
FY15-16,Expense,City Attorney,3100,,77219
FY15-16,Expense,City Attorney,1010,,32026
FY15-16,Expense,City Attorney,3100,,22935
FY15-16,Expense,City Attorney,1010,,23917
FY15-16,Expense,City Attorney,1150,,1634
FY15-16,Expense,City Attorney,1150,,33711
FY15-16,Expense,City Attorney,1010,,11500
FY15-16,Expense,City Attorney,2415,,21600
FY15-16,Expense,City Attorney,1100,,14476
FY15-16,Expense,City Attorney,1010,,27366
FY15-16,Expense,City Attorney,1010,,500
FY15-16,Expense,City Attorney,1010,,1590
FY15-16,Expense,City Attorney,2415,,50557
FY15-16,Expense,City Attorney,1150,,57280
FY15-16,Expense,City Attorney,1150,,113500
FY15-16,Expense,City Attorney,2415,,44238
FY15-16,Expense,City Attorney,3100,,38970
FY15-16,Expense,City Attorney,3100,,1592
FY15-16,Expense,City Attorney,7760,,8548
FY15-16,Expense,City Attorney,1010,,1090
FY15-16,Expense,City Attorney,1010,,64052
FY15-16,Expense,City Attorney,1010,,47392
FY15-16,Expense,City Attorney,2415,,22325
FY15-16,Expense,City Attorney,7760,,1283
FY15-16,Expense,City Attorney,7760,,8099
FY15-16,Expense,City Attorney,2415,,25515
FY15-16,Expense,City Attorney,1010,,380
FY15-16,Expense,City Attorney,1010,,20248
FY15-16,Expense,City Attorney,2415,,15016
FY15-16,Expense,City Attorney,1010,,9512
FY15-16,Expense,City Attorney,1100,,293964
FY15-16,Expense,City Attorney,1100,,1170
FY15-16,Expense,City Attorney,1010,,4550
FY15-16,Expense,City Attorney,1010,,14076
FY15-16,Expense,City Attorney,7760,,18957
FY15-16,Expense,City Attorney,1010,,32324
FY15-16,Expense,City Attorney,2415,,1470
FY15-16,Expense,City Attorney,7760,,9567
FY15-16,Expense,City Attorney,2415,,1680
FY15-16,Expense,City Attorney,1010,,19024
FY15-16,Expense,City Attorney,1150,,48491
FY15-16,Expense,City Attorney,1010,,16162
FY15-16,Expense,City Attorney,3100,,32990
FY15-16,Expense,City Attorney,1100,,499483
FY15-16,Expense,City Attorney,1100,,680
FY15-16,Expense,City Attorney,2415,,13139
FY15-16,Expense,City Attorney,1010,,510
FY15-16,Expense,City Attorney,2415,,18900
FY15-16,Expense,City Attorney,1100,,989725
FY15-16,Expense,City Attorney,7760,,120
FY15-16,Expense,City Attorney,1010,,13683
FY15-16,Expense,City Attorney,2108,,10470
FY15-16,Expense,City Attorney,1010,,301785
FY15-16,Expense,City Attorney,1610,,63197
FY15-16,Expense,City Attorney,3100,,29816
FY15-16,Expense,City Attorney,3100,,42889
FY15-16,Expense,City Attorney,1100,,613713
FY15-16,Expense,City Attorney,1010,,72509
FY15-16,Expense,City Attorney,1010,,5840
FY15-16,Expense,City Attorney,2211,,3733
FY15-16,Expense,City Attorney,2108,,3066
FY15-16,Expense,City Attorney,7760,,18460
FY15-16,Expense,City Attorney,2413,,29575
FY15-16,Expense,City Attorney,2415,,25997
FY15-16,Expense,City Attorney,1610,,363095
FY15-16,Expense,City Attorney,1010,,4500
FY15-16,Expense,City Attorney,7100,,825
FY15-16,Expense,City Attorney,1610,,10050
FY15-16,Expense,City Attorney,1010,,4310
FY15-16,Expense,City Attorney,1010,,29039
FY15-16,Expense,City Attorney,1710,,48982
FY15-16,Expense,City Attorney,2415,,33321
FY15-16,Expense,City Attorney,1010,,1090
FY15-16,Expense,City Attorney,3100,,100386
FY15-16,Expense,City Attorney,7760,,36579
FY15-16,Expense,City Attorney,1610,,107847
FY15-16,Expense,City Attorney,2415,,53805
FY15-16,Expense,City Attorney,1010,,380
FY15-16,Expense,City Attorney,1710,,114646
FY15-16,Expense,City Attorney,2413,,3780
FY15-16,Expense,City Attorney,2415,,63556
FY15-16,Expense,City Attorney,7100,,17026
FY15-16,Expense,City Attorney,7760,,10865
FY15-16,Expense,City Attorney,1610,,155129
FY15-16,Expense,City Attorney,7100,,57323
FY15-16,Expense,City Attorney,2211,,1845
FY15-16,Expense,City Attorney,3100,,8922
FY15-16,Expense,City Attorney,3100,,413
FY15-16,Expense,City Attorney,1010,,1238
FY15-16,Expense,City Attorney,2108,,6162
FY15-16,Expense,City Attorney,2413,,208093
FY15-16,Expense,City Attorney,3100,,1403
FY15-16,Expense,City Attorney,1100,,309721
FY15-16,Expense,City Attorney,7100,,28929
FY15-16,Expense,City Attorney,3100,,7179
FY15-16,Expense,City Attorney,2415,,11107
FY15-16,Expense,City Attorney,1610,,825
FY15-16,Expense,City Attorney,1010,,209802
FY15-16,Expense,City Attorney,2108,,20746
FY15-16,Expense,City Attorney,1010,,510
FY15-16,Expense,City Attorney,1010,,706360
FY15-16,Expense,City Attorney,7100,,24491
FY15-16,Expense,City Attorney,2211,,12568
FY15-16,Expense,City Attorney,7760,,1050
FY15-16,Expense,City Attorney,2211,,30
FY15-16,Expense,City Attorney,1010,,500
FY15-16,Expense,City Attorney,2211,,5370
FY15-16,Expense,City Attorney,3100,,24170
FY15-16,Expense,City Attorney,2108,,314
FY15-16,Expense,City Attorney,2108,,514
FY15-16,Expense,City Attorney,2415,,2280
FY15-16,Expense,City Attorney,1100,,86809
FY15-16,Expense,City Attorney,2413,,61808
FY15-16,Expense,City Attorney,2413,,105019
FY15-16,Expense,City Attorney,2413,,88906
FY15-16,Expense,City Attorney,1100,,4950
FY15-16,Expense,City Attorney,3100,,10326
FY15-16,Expense,City Attorney,1010,,30979
FY15-16,Expense,City Attorney,1100,,25784
FY15-16,Expense,City Attorney,2211,,6343
FY15-16,Expense,City Attorney,2108,,40
FY15-16,Expense,City Attorney,2415,,13120
FY15-16,Expense,City Attorney,1610,,183243
FY15-16,Expense,City Attorney,1010,,9475
FY15-16,Expense,City Attorney,3100,,50662
FY15-16,Expense,City Attorney,1100,,262201
FY15-16,Expense,City Attorney,1150,,45046
FY15-16,Expense,City Attorney,1710,,34052
FY15-16,Expense,City Attorney,1610,,27000
FY15-16,Expense,City Attorney,1100,,43810
FY15-16,Expense,City Attorney,2415,,7722
FY15-16,Expense,City Attorney,1010,,17360
FY15-16,Expense,City Attorney,1010,,1000
FY15-16,Expense,City Attorney,1710,,1650
FY15-16,Expense,City Attorney,1150,,89259
FY15-16,Expense,City Attorney,1150,,38134
FY15-16,Expense,City Attorney,7760,,15628
FY15-16,Expense,City Attorney,2415,,77992
FY15-16,Expense,City Attorney,2415,,23165
FY15-16,Expense,City Attorney,2415,,39360
FY15-16,Expense,City Attorney,2413,,-29575
FY15-16,Expense,City Attorney,2415,,413
FY15-16,Expense,City Attorney,1610,,31893
FY15-16,Expense,City Attorney,1150,,26511
FY15-16,Expense,City Attorney,1010,,21537
FY15-16,Expense,City Attorney,2108,,-20294
FY15-16,Expense,City Attorney,1010,,356478
FY15-16,Expense,City Attorney,1610,,12351
FY15-16,Expense,City Attorney,2211,,320
FY15-16,Expense,City Attorney,3100,,12198
FY15-16,Expense,City Attorney,2415,,1238
FY15-16,Expense,City Attorney,1100,,95697
FY15-16,Expense,City Attorney,2415,,125936
FY15-16,Expense,City Attorney,2415,,37405
FY15-16,Expense,City Attorney,1010,,5948
FY15-16,Expense,City Attorney,1100,,182283
FY15-16,Expense,City Attorney,1100,,37088
FY15-16,Expense,City Attorney,2108,,8863
FY15-16,Expense,City Attorney,1710,,57858
FY15-16,Expense,City Attorney,1010,,36593
FY15-16,Expense,City Attorney,1610,,18770
FY15-16,Expense,Human Resources Management,1010,,320995
FY15-16,Expense,Human Resources Management,1010,,500
FY15-16,Expense,Human Resources Management,1010,,300
FY15-16,Expense,Human Resources Management,7130,,1500
FY15-16,Expense,Human Resources Management,7130,,6079
FY15-16,Expense,Human Resources Management,1010,,4150
FY15-16,Expense,Human Resources Management,7130,,20000
FY15-16,Expense,Human Resources Management,1150,,27704
FY15-16,Expense,Human Resources Management,7130,,500
FY15-16,Expense,Human Resources Management,1010,,1940
FY15-16,Expense,Human Resources Management,1010,,93481
FY15-16,Expense,Human Resources Management,7130,,1000
FY15-16,Expense,Human Resources Management,7130,,3000
FY15-16,Expense,Human Resources Management,1010,,110423
FY15-16,Expense,Human Resources Management,7130,,12045
FY15-16,Expense,Human Resources Management,1010,,43080
FY15-16,Expense,Human Resources Management,1010,,430
FY15-16,Expense,Human Resources Management,1150,,966
FY15-16,Expense,Human Resources Management,1010,,64989
FY15-16,Expense,Human Resources Management,7130,,50000
FY15-16,Expense,Human Resources Management,1010,,250
FY15-16,Expense,Human Resources Management,1010,,500
FY15-16,Expense,Human Resources Management,1010,,3000
FY15-16,Expense,Human Resources Management,1010,,2814
FY15-16,Expense,Human Resources Management,1010,,218803
FY15-16,Expense,Human Resources Management,1010,,740
FY15-16,Expense,Human Resources Management,1150,,13982
FY15-16,Expense,Human Resources Management,7130,,2000
FY15-16,Expense,Human Resources Management,1010,,6200
FY15-16,Expense,Human Resources Management,1010,,250
FY15-16,Expense,Human Resources Management,1010,,630
FY15-16,Expense,Human Resources Management,7130,,5146
FY15-16,Expense,Human Resources Management,1610,,3658
FY15-16,Expense,Human Resources Management,7130,,2000
FY15-16,Expense,Human Resources Management,7130,,420
FY15-16,Expense,Human Resources Management,7130,,3578
FY15-16,Expense,Human Resources Management,7130,,15000
FY15-16,Expense,Human Resources Management,1010,,470
FY15-16,Expense,Human Resources Management,1010,,8130
FY15-16,Expense,Human Resources Management,1150,,110832
FY15-16,Expense,Human Resources Management,1010,,1030
FY15-16,Expense,Human Resources Management,7130,,1500
FY15-16,Expense,Human Resources Management,7130,,4000
FY15-16,Expense,Human Resources Management,7130,,2000
FY15-16,Expense,Human Resources Management,1010,,390
FY15-16,Expense,Human Resources Management,1150,,11836
FY15-16,Expense,Human Resources Management,1150,,8229
FY15-16,Expense,Human Resources Management,1010,,390
FY15-16,Expense,Human Resources Management,1010,,700
FY15-16,Expense,Human Resources Management,7130,,7000
FY15-16,Expense,Human Resources Management,7130,,4000
FY15-16,Expense,Human Resources Management,1010,,750
FY15-16,Expense,Human Resources Management,1010,,330
FY15-16,Expense,Human Resources Management,1010,,489240
FY15-16,Expense,Human Resources Management,1010,,42420
FY15-16,Expense,Human Resources Management,1010,,7193
FY15-16,Expense,Human Resources Management,7130,,120
FY15-16,Expense,Human Resources Management,1010,,1145128
FY15-16,Expense,Human Resources Management,1610,,2541
FY15-16,Expense,Human Resources Management,1010,,3560
FY15-16,Expense,Human Resources Management,1010,,4200
FY15-16,Expense,Human Resources Management,1010,,200
FY15-16,Expense,Human Resources Management,1010,,170
FY15-16,Expense,Human Resources Management,1010,,26373
FY15-16,Expense,Human Resources Management,1010,,180
FY15-16,Expense,Human Resources Management,1610,,3655
FY15-16,Expense,Human Resources Management,1010,,8840
FY15-16,Expense,Human Resources Management,1010,,200
FY15-16,Expense,Human Resources Management,1010,,15000
FY15-16,Expense,Human Resources Management,1010,,33824
FY15-16,Expense,Human Resources Management,1010,,480
FY15-16,Expense,Human Resources Management,1010,,340120
FY15-16,Expense,Human Resources Management,1010,,200
FY15-16,Expense,Human Resources Management,1010,,750
FY15-16,Expense,Human Resources Management,1010,,15521
FY15-16,Expense,Human Resources Management,1010,,22326
FY15-16,Expense,Human Resources Management,1010,,200000
FY15-16,Expense,Human Resources Management,1010,,1230
FY15-16,Expense,Human Resources Management,1010,,200
FY15-16,Expense,Human Resources Management,1010,,2340
FY15-16,Expense,Human Resources Management,1010,,200
FY15-16,Expense,Human Resources Management,1010,,577912
FY15-16,Expense,Human Resources Management,1010,,18260
FY15-16,Expense,Human Resources Management,1150,,2380
FY15-16,Expense,Human Resources Management,1610,,459
FY15-16,Expense,Human Resources Management,1010,,52258
FY15-16,Expense,Human Resources Management,1010,,19907
FY15-16,Expense,Human Resources Management,1610,,4317
FY15-16,Expense,Human Resources Management,1010,,14253
FY15-16,Expense,Human Resources Management,1010,,6090
FY15-16,Expense,Human Resources Management,1010,,67021
FY15-16,Expense,Human Resources Management,1610,,40
FY15-16,Expense,Human Resources Management,1150,,14548
FY15-16,Expense,Human Resources Management,1010,,2000
FY15-16,Expense,Human Resources Management,1010,,2480
FY15-16,Expense,Human Resources Management,1150,,1270
FY15-16,Expense,Human Resources Management,1010,,28634
FY15-16,Expense,Human Resources Management,1610,,8554
FY15-16,Expense,Human Resources Management,1010,,2310
FY15-16,Expense,Human Resources Management,1010,,47390
FY15-16,Expense,Human Resources Management,1010,,200
FY15-16,Expense,Human Resources Management,1010,,4234
FY15-16,Expense,Human Resources Management,1010,,32136
FY15-16,Expense,Human Resources Management,1010,,56139
FY15-16,Expense,Human Resources Management,1010,,11850
FY15-16,Expense,Human Resources Management,1010,,63678
FY15-16,Expense,Human Resources Management,1010,,15900
FY15-16,Expense,Human Resources Management,1010,,16674
FY15-16,Expense,Human Resources Management,1010,,28332
FY15-16,Expense,Human Resources Management,1010,,2340
FY15-16,Expense,Human Resources Management,1010,,137176
FY15-16,Expense,Human Resources Management,1010,,18914
FY15-16,Expense,Human Resources Management,1010,,1150
FY15-16,Expense,Human Resources Management,1010,,27206
FY15-16,Expense,Human Resources Management,1010,,23985
FY15-16,Expense,Human Resources Management,1010,,1600
FY15-16,Expense,Human Resources Management,1010,,1170
FY15-16,Expense,Human Resources Management,1010,,1750
FY15-16,Expense,Human Resources Management,1010,,357
FY15-16,Expense,Human Resources Management,1010,,2200
FY15-16,Expense,Human Resources Management,1010,,180
FY15-16,Expense,Human Resources Management,1010,,2200
FY15-16,Expense,Human Resources Management,1010,,250
FY15-16,Expense,Human Resources Management,1010,,5000
FY15-16,Expense,Human Resources Management,1010,,3750
FY15-16,Expense,Human Resources Management,1010,,6500
FY15-16,Expense,Human Resources Management,1010,,1250
FY15-16,Expense,Human Resources Management,1010,,2200
FY15-16,Expense,Human Resources Management,1010,,80
FY15-16,Expense,Human Resources Management,1010,,2860
FY15-16,Expense,Human Resources Management,1010,,180
FY15-16,Expense,Human Resources Management,1010,,400
FY15-16,Expense,Human Resources Management,1010,,750
FY15-16,Expense,Human Resources Management,1010,,220
FY15-16,Expense,Human Resources Management,1010,,41098
FY15-16,Expense,Human Resources Management,1610,,11581
FY15-16,Expense,Human Resources Management,1610,,5845
FY15-16,Expense,Human Resources Management,1010,,28571
FY15-16,Expense,Human Resources Management,7130,,17875
FY15-16,Expense,Human Resources Management,7130,,15132
FY15-16,Expense,Human Resources Management,1010,,96197
