budget_year,department,fund_code,account_type,account_category,amount
FY17,Public Services,2030,Expense,Other Services and Charges,273000
FY17,Facilities & Fleet Management,6310,Expense,Other Services and Charges,1387
FY17,Design & Development,2440,Expense,Other Services and Charges,1209
FY17,Community Services,5840,Expense,Other Services and Charges,3001
FY17,Facilities & Fleet Management,6310,Expense,Other Services and Charges,19705
FY17,Executive Office,1010,Expense,Personal Services,30648
FY17,Fiscal Services,1010,Expense,Personal Services,108218
FY17,Design & Development,1010,Expense,Personal Services,20364
FY17,Clerk's Office,1010,Expense,Other Services and Charges,1200
FY17,Police,1010,Expense,Other Services and Charges,20327
FY17,Authorities,2430,Expense,Other Services and Charges,12357
FY17,Enterprise Services,1010,Expense,Other Services and Charges,281633
FY17,Engineering,6220,Expense,Other Services and Charges,26123
FY17,Enterprise Services,1010,Expense,Other Services and Charges,2400
FY17,Community Services,5020,Expense,Other Services and Charges,2400
FY17,Treasury,1010,Expense,Other Services and Charges,19200
FY17,Attorney's Office,1010,Expense,Other Services and Charges,29485
FY17,Treasury,1010,Expense,Other Services and Charges,159232
FY17,Human Resources,1010,Expense,Other Services and Charges,298086
FY17,Fire,1010,Expense,Other Services and Charges,473168
FY17,Enterprise Services,1010,Expense,Other Services and Charges,52956
FY17,Enterprise Services,5910,Revenue,Fines & Forfeitures,1204000
FY17,Community Services,5020,Expense,Capital Outlays,325000
FY17,Authorities,2430,Revenue,Investment Income & Rentals,-1131
FY17,Design & Development,2440,Revenue,Investment Income & Rentals,3600
FY17,Authorities,2484,Revenue,Investment Income & Rentals,-47091
FY17,Enterprise Services,5910,Expense,Debt Service,4291384
FY17,Engineering,6220,Expense,Other Financing,212563
FY17,Community Services,1510,Expense,Other Financing,27500
FY17,Facilities & Fleet Management,6610,Expense,Other Financing,-76365
FY17,Authorities,2500,Revenue,Taxes,1346341
FY17,District Court,7400,Revenue,Charges for Services,250000
FY17,Executive Office,1010,Revenue,Charges for Services,375
FY17,Authorities,2470,Expense,Other Services and Charges,105918
FY17,Fiscal Services,1010,Expense,Other Services and Charges,304498
FY17,Enterprise Services,5910,Expense,Other Services and Charges,7500
FY17,District Court,7400,Expense,Other Services and Charges,2195075
FY17,Treasury,1010,Expense,Other Services and Charges,13749
FY17,Authorities,2500,Expense,Other Services and Charges,25000
FY17,Fiscal Services,1010,Expense,Other Services and Charges,13432
FY17,Fire,1010,Expense,Other Services and Charges,279841
FY17,Technology & Change Management,6800,Expense,Other Services and Charges,16300
FY17,Fiscal Services,1010,Expense,Other Services and Charges,600
FY17,Clerk's Office,1010,Expense,Other Services and Charges,1500
FY17,Fiscal Services,1010,Expense,Other Services and Charges,500
FY17,Design & Development,2490,Expense,Other Services and Charges,6330
FY17,Police,2610,Expense,Other Services and Charges,1500
FY17,Enterprise Services,5910,Expense,Other Services and Charges,45670
FY17,Engineering,6220,Expense,Other Services and Charges,5123
FY17,Public Services,2020,Expense,Personal Services,1483
FY17,Community Services,2080,Expense,Personal Services,710
FY17,Enterprise Services,5900,Expense,Personal Services,480
FY17,Executive Office,1010,Expense,Personal Services,8400
FY17,Fire,1010,Expense,Supplies,50744
FY17,Public Services,2040,Revenue,Other Financing Sources,972188
FY17,Comptroller,1010,Revenue,Other Revenues,30
FY17,Authorities,2430,Revenue,Other Revenues,75000
FY17,Fiscal Services,1010,Expense,Personal Services,329298
FY17,Treasury,1010,Expense,Personal Services,639588
FY17,Adminitrative Services,1010,Expense,Personal Services,57654
FY17,Design & Development,2490,Expense,Personal Services,520064
FY17,Enterprise Services,1010,Expense,Other Services and Charges,8479
FY17,Facilities & Fleet Management,6310,Expense,Other Services and Charges,4200
FY17,Engineering,6220,Expense,Other Services and Charges,35543
FY17,Treasury,1010,Expense,Other Services and Charges,55460
FY17,Enterprise Services,1010,Expense,Other Services and Charges,1650
FY17,Comptroller,1010,Expense,Other Services and Charges,92905
FY17,Enterprise Services,5900,Revenue,Charges for Services,39216
FY17,Authorities,2483,Revenue,Other Revenues,15000
FY17,Public Services,2020,Expense,Personal Services,3000
FY17,Public Services,2020,Expense,Other Services and Charges,9607
FY17,Human Resources,1010,Expense,Personal Services,20438
FY17,Authorities,2500,Expense,Other Services and Charges,5063
FY17,Community Services,5020,Expense,Other Services and Charges,15859
FY17,Engineering,6220,Expense,Other Services and Charges,159103
FY17,Public Services,2020,Expense,Personal Services,83189
FY17,Facilities & Fleet Management,6310,Expense,Personal Services,41617
FY17,Facilities & Fleet Management,6610,Expense,Personal Services,27917
FY17,Technology & Change Management,6800,Expense,Personal Services,11302
FY17,Executive Office,1010,Expense,Personal Services,38724
FY17,Treasury,1010,Expense,Personal Services,126988
FY17,Public Services,2020,Expense,Debt Service,470000
FY17,Public Services,2020,Expense,Debt Service,323050
FY17,Public Services,2040,Expense,Debt Service,1187419
FY17,Design & Development,2360,Expense,Debt Service,14854
FY17,Authorities,2470,Expense,Debt Service,11249
FY17,Design & Development,1010,Expense,Other Financing,7139
FY17,Public Services,2020,Expense,Personal Services,250536
FY17,Authorities,2470,Expense,Personal Services,615
FY17,Authorities,2500,Expense,Personal Services,14137
FY17,Enterprise Services,5900,Expense,Other Financing,-1531000
FY17,Enterprise Services,5910,Expense,Other Financing,-1381000
FY17,Authorities,2482,Revenue,Taxes,-100000
FY17,Authorities,7813,Revenue,Taxes,-500
FY17,Authorities,7814,Revenue,Taxes,-500
FY17,Enterprise Services,5140,Expense,Personal Services,139159
FY17,Fiscal Services,1010,Revenue,Taxes,-7877815
FY17,Fiscal Services,1010,Revenue,Taxes,293953
FY17,Fire,1010,Expense,Other Services and Charges,12607
FY17,Fire,1010,Expense,Other Services and Charges,280500
FY17,District Court,7400,Revenue,State Grants,50000
FY17,Fiscal Services,1010,Revenue,Charges for Services,250
FY17,Authorities,2470,Expense,Other Services and Charges,10000
FY17,Fiscal Services,1010,Expense,Other Services and Charges,2400
FY17,Design & Development,2490,Revenue,Charges for Services,500
FY17,Enterprise Services,5900,Revenue,Charges for Services,5450
FY17,Enterprise Services,5900,Revenue,Charges for Services,2284877
FY17,District Court,7400,Expense,Other Services and Charges,62500
FY17,Fiscal Services,1010,Expense,Other Services and Charges,600
FY17,Fiscal Services,1010,Expense,Other Services and Charges,20000
FY17,Authorities,2484,Expense,Personal Services,8922
FY17,Treasury,1010,Expense,Other Services and Charges,2500
FY17,Enterprise Services,5140,Expense,Personal Services,171443
FY17,Retirement Activities,7050,Expense,Personal Services,72575
FY17,Fiscal Services,1010,Expense,Personal Services,368
FY17,Facilities & Fleet Management,6610,Expense,Personal Services,499
FY17,Retirement Activities,7050,Expense,Personal Services,428
FY17,Public Services,2020,Expense,Personal Services,3000
FY17,Public Services,2030,Expense,Personal Services,3000
FY17,Public Services,2030,Expense,Other Services and Charges,6000
FY17,Engineering,6220,Expense,Other Services and Charges,25000
FY17,Authorities,2483,Expense,Supplies,140000
FY17,Technology & Change Management,6800,Expense,Supplies,5771
FY17,Police,1010,Expense,Other Services and Charges,154000
FY17,Enterprise Services,5900,Expense,Other Services and Charges,281820
FY17,Facilities & Fleet Management,6310,Expense,Other Services and Charges,5000
FY17,Enterprise Services,5900,Expense,Other Services and Charges,180192
FY17,Design & Development,1010,Expense,Other Services and Charges,46769
FY17,Community Services,2080,Expense,Other Services and Charges,44798
FY17,Authorities,2500,Expense,Other Services and Charges,5893
FY17,Community Services,5020,Expense,Other Services and Charges,4602
FY17,Enterprise Services,5140,Expense,Other Services and Charges,64953
FY17,Facilities & Fleet Management,6310,Expense,Personal Services,93428
FY17,Fiscal Services,1010,Expense,Personal Services,32003
FY17,Design & Development,2440,Expense,Personal Services,10542
FY17,Technology & Change Management,6800,Expense,Other Services and Charges,8858
FY17,Enterprise Services,1010,Expense,Other Services and Charges,54759
FY17,Authorities,2500,Expense,Other Services and Charges,8238
FY17,Public Services,2030,Expense,Other Services and Charges,464313
FY17,Facilities & Fleet Management,6310,Expense,Other Services and Charges,3900
FY17,Fiscal Services,1010,Expense,Other Services and Charges,7632
FY17,District Court,7400,Expense,Other Services and Charges,62435
FY17,Adminitrative Services,1010,Expense,Other Services and Charges,25344
FY17,Clerk's Office,1010,Revenue,Charges for Services,2500
FY17,Community Services,1510,Revenue,Charges for Services,22253
FY17,Authorities,2483,Revenue,Charges for Services,321332
FY17,Enterprise Services,5140,Expense,Other Financing,1841400
FY17,Authorities,2430,Expense,Other Financing,30704
FY17,Design & Development,2440,Expense,Other Financing,13748
FY17,Police,2610,Expense,Other Financing,245812
FY17,Clerk's Office,1010,Expense,Supplies,300
FY17,Fiscal Services,1010,Expense,Supplies,1025
FY17,Police,1010,Expense,Supplies,5000
FY17,Design & Development,1010,Expense,Supplies,2575
FY17,Police,2610,Expense,Supplies,1000
FY17,Enterprise Services,5140,Expense,Supplies,1000
FY17,Design & Development,2361,Expense,Other Services and Charges,15000
FY17,Authorities,2483,Expense,Other Services and Charges,537000
FY17,Attorney's Office,1010,Expense,Other Services and Charges,17091
FY17,Design & Development,2490,Expense,Other Services and Charges,19000
FY17,Fiscal Services,1010,Expense,Other Services and Charges,523
FY17,Human Resources,1010,Expense,Other Services and Charges,-120
FY17,Enterprise Services,5910,Expense,Other Services and Charges,440
FY17,Executive Office,1010,Expense,Other Services and Charges,500
FY17,Enterprise Services,5140,Expense,Other Services and Charges,4500
FY17,Adminitrative Services,1010,Expense,Other Services and Charges,500
FY17,Authorities,2483,Expense,Other Services and Charges,2500
FY17,Enterprise Services,5900,Expense,Other Services and Charges,13887
FY17,Public Services,2020,Expense,Personal Services,119041
FY17,Enterprise Services,5900,Expense,Other Services and Charges,24000
FY17,Comptroller,1010,Expense,Supplies,27775
FY17,Clerk's Office,1010,Expense,Supplies,18100
FY17,Fiscal Services,1010,Expense,Supplies,26100
FY17,Public Services,2030,Revenue,Other Financing Sources,750000
FY17,Design & Development,2361,Revenue,Other Revenues,15000
FY17,Authorities,2484,Revenue,Other Revenues,10000
FY17,Enterprise Services,5900,Expense,Personal Services,50648
FY17,Comptroller,1010,Expense,Personal Services,227703
FY17,Police,1010,Expense,Personal Services,601038
FY17,Engineering,6220,Expense,Personal Services,1026826
FY17,Engineering,6220,Expense,Personal Services,1100
FY17,Public Services,2020,Expense,Other Services and Charges,182152
FY17,Engineering,6220,Expense,Other Services and Charges,19025
FY17,District Court,7400,Expense,Other Services and Charges,69513
FY17,Fiscal Services,1010,Expense,Other Services and Charges,1503
FY17,Fire,1010,Expense,Other Services and Charges,10013
FY17,Fiscal Services,1010,Expense,Other Services and Charges,22132
FY17,Enterprise Services,1010,Revenue,Charges for Services,10000
FY17,Enterprise Services,5900,Revenue,Charges for Services,71400
FY17,Enterprise Services,5910,Expense,Personal Services,679491
FY17,Fiscal Services,1010,Expense,Personal Services,52000
FY17,Public Services,2020,Expense,Other Services and Charges,360
FY17,District Court,7400,Expense,Personal Services,93783
FY17,Fire,1010,Expense,Personal Services,43660
FY17,Enterprise Services,5140,Expense,Other Services and Charges,8200
FY17,Police,1010,Expense,Personal Services,20164
FY17,Design & Development,1010,Expense,Personal Services,110849
FY17,District Court,7400,Expense,Other Services and Charges,227921
FY17,Community Services,5840,Expense,Capital Outlays,20500
FY17,Fiscal Services,1010,Expense,Capital Outlays,40000
FY17,Enterprise Services,1010,Expense,Capital Outlays,20000
FY17,Community Services,5020,Expense,Personal Services,3356
FY17,Design & Development,2490,Expense,Personal Services,34986
FY17,Enterprise Services,5910,Expense,Capital Outlays,50000
FY17,Facilities & Fleet Management,6310,Expense,Capital Outlays,5000
FY17,Facilities & Fleet Management,6310,Expense,Capital Outlays,40000
FY17,Executive Office,1010,Expense,Personal Services,98345
FY17,Comptroller,1010,Expense,Personal Services,36879
FY17,Design & Development,1010,Expense,Personal Services,295037
FY17,Authorities,2483,Expense,Debt Service,61999
FY17,Authorities,2482,Expense,Debt Service,4689953
FY17,Public Services,2020,Expense,Other Financing,-250000
FY17,District Court,7400,Expense,Other Services and Charges,1500
FY17,Fiscal Services,1010,Revenue,Taxes,82337926
FY17,Design & Development,2490,Revenue,Licenses & Permits,5500
FY17,Design & Development,2490,Revenue,Licenses & Permits,1000
FY17,Treasury,1010,Expense,Other Services and Charges,1636
