budget_year,department,account_type,fund_code,account_category,amount
FY17-18,Housing & Community Development,Revenue,2826,Miscellaneous Revenue,53000.0
FY17-18,Human Services,Revenue,2195,Interfund Transfers,55286.0
FY17-18,Parks & Recreation,Revenue,1820,Service Charges,55974.0
FY17-18,Human Services,Revenue,1010,Service Charges,56123.0
FY17-18,City Administrator,Revenue,1010,Service Charges,56160.0
FY17-18,Parks & Recreation,Revenue,1820,Service Charges,56324.0
FY17-18,Transportation,Revenue,2415,Service Charges,56768.0
FY17-18,City Clerk,Revenue,1760,Transfers from Fund Balance,57234.0
FY17-18,Police,Revenue,2113,Interfund Transfers,58024.0
FY17-18,Human Services,Revenue,2213,Interfund Transfers,58938.0
FY17-18,Human Services,Revenue,2128,Interfund Transfers,59191.0
FY17-18,City Administrator,Revenue,1010,Fines & Penalties,60000.0
FY17-18,Parks & Recreation,Revenue,1820,Service Charges,60000.0
FY17-18,Transportation,Revenue,2230,Grants & Subsidies,61100.0
FY17-18,Planning & Building,Revenue,2415,Service Charges,61377.0
FY17-18,Transportation,Revenue,2415,Service Charges,62150.0
FY17-18,City Administrator,Revenue,2999,Grants & Subsidies,62260.0
FY17-18,Planning & Building,Revenue,2415,Service Charges,63278.0
FY17-18,Planning & Building,Revenue,2415,Service Charges,63765.0
FY17-18,Police,Revenue,2113,Interfund Transfers,64331.0
FY17-18,Human Services,Revenue,2120,Interfund Transfers,65037.0
FY17-18,Human Services,Revenue,2120,Interfund Transfers,65037.0
FY17-18,Parks & Recreation,Revenue,1820,Service Charges,66944.0
FY17-18,Parks & Recreation,Revenue,1820,Service Charges,67127.0
FY17-18,Non-Departmental,Revenue,1010,Interfund Transfers,67540.0
FY17-18,Non-Departmental,Revenue,6587,Miscellaneous Revenue,67850.0
FY17-18,Planning & Building,Revenue,2415,Service Charges,68643.0
FY17-18,Parks & Recreation,Revenue,7999,Miscellaneous Revenue,69270.0
FY17-18,Public Works,Revenue,4100,Miscellaneous Revenue,69300.0
FY17-18,Planning & Building,Revenue,2415,Service Charges,69415.0
FY17-18,Human Services,Revenue,2128,Interfund Transfers,69555.0
FY17-18,Public Works,Revenue,2990,Grants & Subsidies,70000.0
FY17-18,Parks & Recreation,Revenue,1820,Service Charges,70000.0
FY17-18,Non-Departmental,Revenue,1100,Interfund Transfers,70544.0
FY17-18,Public Library,Revenue,2148,Grants & Subsidies,70645.0
FY17-18,Public Library,Revenue,2163,Grants & Subsidies,72719.0
FY17-18,Non-Departmental,Revenue,1100,Interfund Transfers,74674.0
FY17-18,Parks & Recreation,Revenue,1820,Service Charges,75000.0
FY17-18,Parks & Recreation,Revenue,3200,Service Charges,75319.0
FY17-18,Human Services,Revenue,2128,Grants & Subsidies,77653.0
FY17-18,Parks & Recreation,Revenue,1820,Service Charges,78375.0
FY17-18,Non-Departmental,Revenue,1100,Interfund Transfers,79488.0
FY17-18,Fire,Revenue,1010,Service Charges,80000.0
FY17-18,Public Works,Revenue,4100,Internal Service Funds,80355.0
FY17-18,Police,Revenue,2411,Service Charges,84032.0
FY17-18,Public Works,Revenue,2310,Interfund Transfers,84084.0
FY17-18,Fire,Revenue,2124,Grants & Subsidies,84106.0
FY17-18,Parks & Recreation,Revenue,1820,Service Charges,86443.0
FY17-18,Parks & Recreation,Revenue,1820,Service Charges,89000.0
FY17-18,Transportation,Revenue,2415,Service Charges,89408.0
FY17-18,Parks & Recreation,Revenue,1820,Service Charges,89495.0
FY17-18,Public Works,Revenue,1720,Interfund Transfers,89709.0
FY17-18,Public Works,Revenue,1720,Service Charges,90000.0
FY17-18,Parks & Recreation,Revenue,1820,Service Charges,90000.0
FY17-18,Parks & Recreation,Revenue,1820,Service Charges,90546.0
FY17-18,Human Services,Revenue,2128,Grants & Subsidies,91408.0
FY17-18,Non-Departmental,Revenue,1100,Interfund Transfers,91570.0
FY17-18,Transportation,Revenue,2310,Service Charges,91653.0
FY17-18,Economic & Workforce Development,Revenue,5640,Transfers from Fund Balance,92112.0
FY17-18,Human Services,Revenue,2102,Interfund Transfers,92133.0
FY17-18,Human Services,Revenue,2102,Interfund Transfers,92133.0
FY17-18,Parks & Recreation,Revenue,1820,Service Charges,92205.0
FY17-18,Public Works,Revenue,1710,Service Charges,93000.0
FY17-18,Human Services,Revenue,2102,Interfund Transfers,93167.0
FY17-18,Transportation,Revenue,2310,Service Charges,94280.0
FY17-18,Finance,Revenue,1010,Interest Income,94507.0
FY17-18,Parks & Recreation,Revenue,1820,Service Charges,95000.0
FY17-18,Parks & Recreation,Revenue,1820,Service Charges,97955.0
FY17-18,Parks & Recreation,Revenue,1820,Service Charges,97968.0
FY17-18,Non-Departmental,Revenue,1100,Interfund Transfers,98411.0
FY17-18,Human Services,Revenue,2138,Grants & Subsidies,100000.0
FY17-18,City Clerk,Revenue,1760,Service Charges,100000.0
FY17-18,Finance,Revenue,1010,Property Tax,100000.0
FY17-18,Fire,Revenue,1010,Service Charges,100000.0
FY17-18,Economic & Workforce Development,Revenue,5650,Service Charges,100000.0
FY17-18,Fire,Revenue,1010,Licenses & Permits,100646.0
FY17-18,Parks & Recreation,Revenue,1820,Service Charges,101560.0
FY17-18,Human Resources Management,Revenue,7130,Miscellaneous Revenue,103368.0
FY17-18,Public Library,Revenue,7540,Miscellaneous Revenue,103399.0
FY17-18,Human Services,Revenue,2108,Interfund Transfers,107866.0
FY17-18,Police,Revenue,1010,Service Charges,110457.0
FY17-18,Human Services,Revenue,2128,Interfund Transfers,112201.0
FY17-18,Human Services,Revenue,2128,Grants & Subsidies,112695.0
FY17-18,Planning & Building,Revenue,2415,Service Charges,112980.0
FY17-18,City Administrator,Revenue,1010,Licenses & Permits,113652.0
FY17-18,Police,Revenue,2159,Miscellaneous Revenue,114123.0
FY17-18,Human Services,Revenue,2213,Service Charges,115000.0
FY17-18,Parks & Recreation,Revenue,1820,Service Charges,115257.0
FY17-18,Parks & Recreation,Revenue,1820,Service Charges,115257.0
FY17-18,Non-Departmental,Revenue,1100,Interfund Transfers,116477.0
FY17-18,Fire,Revenue,1010,Grants & Subsidies,119435.0
FY17-18,Economic & Workforce Development,Revenue,5643,Grants & Subsidies,120000.0
FY17-18,Human Services,Revenue,2159,Grants & Subsidies,121342.0
FY17-18,Planning & Building,Revenue,2415,Service Charges,125024.0
FY17-18,Parks & Recreation,Revenue,1820,Service Charges,126782.0
FY17-18,City Administrator,Revenue,1010,Licenses & Permits,127110.0
FY17-18,Human Services,Revenue,2103,Grants & Subsidies,129804.0
FY17-18,Human Services,Revenue,2160,Grants & Subsidies,130000.0
FY17-18,Planning & Building,Revenue,2415,Service Charges,130893.0
FY17-18,Human Resources Management,Revenue,7130,Miscellaneous Revenue,134500.0
FY17-18,Finance,Revenue,5130,Local Tax,135000.0
FY17-18,Economic & Workforce Development,Revenue,2419,Transient Occupancy Tax,135025.0
FY17-18,Parks & Recreation,Revenue,1820,Service Charges,135160.0
FY17-18,Planning & Building,Revenue,2415,Licenses & Permits,263000.0
FY17-18,Parks & Recreation,Revenue,1820,Service Charges,138308.0
FY17-18,Planning & Building,Revenue,2415,Service Charges,141951.0
FY17-18,Parks & Recreation,Revenue,3200,Transfers from Fund Balance,144012.0
FY17-18,Human Services,Revenue,2128,Interfund Transfers,144103.0
FY17-18,Human Services,Revenue,2128,Interfund Transfers,144103.0
FY17-18,Economic & Workforce Development,Revenue,5610,Service Charges,150000.0
FY17-18,Human Services,Revenue,2128,Interfund Transfers,153424.0
FY17-18,Parks & Recreation,Revenue,1820,Service Charges,155597.0
FY17-18,Parks & Recreation,Revenue,1820,Service Charges,157952.0
FY17-18,Planning & Building,Revenue,2415,Service Charges,159968.0
FY17-18,Finance,Revenue,1010,Fines & Penalties,162561.0
FY17-18,Human Services,Revenue,2159,Grants & Subsidies,198920.0
FY17-18,Economic & Workforce Development,Revenue,2419,Transient Occupancy Tax,164280.0
FY17-18,Parks & Recreation,Revenue,1010,Miscellaneous Revenue,168064.0
FY17-18,Planning & Building,Revenue,2415,Fines & Penalties,169022.0
FY17-18,Fire,Revenue,2160,Transfers from Fund Balance,172122.0
FY17-18,Parks & Recreation,Revenue,7999,Miscellaneous Revenue,175000.0
FY17-18,Public Library,Revenue,1010,Fines & Penalties,182284.0
FY17-18,Transportation,Revenue,2415,Licenses & Permits,183514.0
FY17-18,Public Works,Revenue,1710,Service Charges,184633.0
FY17-18,Public Works,Revenue,4450,Transfers from Fund Balance,185000.0
FY17-18,Human Services,Revenue,2128,Interfund Transfers,185739.0
FY17-18,Parks & Recreation,Revenue,1820,Service Charges,195936.0
FY17-18,Human Services,Revenue,2103,Grants & Subsidies,264765.0
FY17-18,Police,Revenue,2912,Transfers from Fund Balance,200000.0
FY17-18,Finance,Revenue,1700,Service Charges,200000.0
FY17-18,Police,Revenue,1010,Service Charges,200000.0
FY17-18,Police,Revenue,1010,Licenses & Permits,200000.0
FY17-18,Public Works,Revenue,2415,Licenses & Permits,200000.0
FY17-18,Parks & Recreation,Revenue,1820,Service Charges,201699.0
FY17-18,Economic & Workforce Development,Revenue,1010,Interfund Transfers,206667.0
FY17-18,Planning & Building,Revenue,2415,Service Charges,211952.0
FY17-18,Parks & Recreation,Revenue,1820,Service Charges,212018.0
FY17-18,Fire,Revenue,2160,Grants & Subsidies,215042.0
FY17-18,Information Technology,Revenue,4210,Internal Service Funds,215385.0
FY17-18,Planning & Building,Revenue,2415,Licenses & Permits,246000.0
FY17-18,Fire,Revenue,2412,Transfers from Fund Balance,220541.0
FY17-18,Parks & Recreation,Revenue,1820,Service Charges,220810.0
FY17-18,Planning & Building,Revenue,2415,Service Charges,222449.0
FY17-18,Economic & Workforce Development,Revenue,5670,Transfers from Fund Balance,225000.0
FY17-18,Economic & Workforce Development,Revenue,2195,Grants & Subsidies,226550.0
FY17-18,Economic & Workforce Development,Revenue,5671,Service Charges,226799.0
FY17-18,Parks & Recreation,Revenue,1820,Service Charges,230513.0
FY17-18,Finance,Revenue,1010,Fines & Penalties,232342.0
FY17-18,Non-Departmental,Revenue,6555,Miscellaneous Revenue,232941.0
FY17-18,Finance,Revenue,1700,Fines & Penalties,240000.0
FY17-18,Police,Revenue,2999,Grants & Subsidies,241983.0
FY17-18,Planning & Building,Revenue,2415,Licenses & Permits,247195.0
FY17-18,Finance,Revenue,1200,Local Tax,247440.0
FY17-18,Non-Departmental,Revenue,1100,Interfund Transfers,247688.0
FY17-18,Human Services,Revenue,2103,Grants & Subsidies,249815.0
FY17-18,Finance,Revenue,1010,Service Charges,249818.0
FY17-18,Finance,Revenue,1010,Property Tax,250000.0
FY17-18,Police,Revenue,1010,Service Charges,250000.0
FY17-18,Economic & Workforce Development,Revenue,5610,Grants & Subsidies,250000.0
FY17-18,Finance,Revenue,1010,Fines & Penalties,250222.0
FY17-18,Police,Revenue,2416,Transfers from Fund Balance,253878.0
FY17-18,Planning & Building,Revenue,2415,Service Charges,254655.0
FY17-18,Parks & Recreation,Revenue,3200,Service Charges,259108.0
FY17-18,Planning & Building,Revenue,2415,Service Charges,265638.0
FY17-18,City Administrator,Revenue,1010,Licenses & Permits,270500.0
FY17-18,Finance,Revenue,1200,Fines & Penalties,275383.0
FY17-18,Non-Departmental,Revenue,1100,Interfund Transfers,276163.0
FY17-18,Parks & Recreation,Revenue,1820,Service Charges,276809.0
FY17-18,Information Technology,Revenue,4210,Internal Service Funds,286183.0
FY17-18,Human Services,Revenue,2120,Grants & Subsidies,287216.0
FY17-18,Economic & Workforce Development,Revenue,5643,Transfers from Fund Balance,290031.0
FY17-18,Finance,Revenue,1200,Local Tax,296712.0
FY17-18,Parks & Recreation,Revenue,1820,Service Charges,299668.0
FY17-18,Police,Revenue,2411,Service Charges,303895.0
FY17-18,Planning & Building,Revenue,2415,Licenses & Permits,344263.0
FY17-18,Economic & Workforce Development,Revenue,5611,Transfers from Fund Balance,304246.0
FY17-18,Planning & Building,Revenue,2415,Licenses & Permits,304550.0
FY17-18,Human Services,Revenue,2160,Grants & Subsidies,305008.0
FY17-18,Parks & Recreation,Revenue,1820,Service Charges,311193.0
FY17-18,Parks & Recreation,Revenue,1820,Service Charges,311193.0
FY17-18,Economic & Workforce Development,Revenue,1010,Service Charges,312635.0
FY17-18,Finance,Revenue,1010,Fines & Penalties,313727.0
FY17-18,Planning & Building,Revenue,2415,Licenses & Permits,314181.0
FY17-18,Transportation,Revenue,1750,Service Charges,316292.0
FY17-18,Planning & Building,Revenue,2415,Service Charges,324318.0
FY17-18,City Administrator,Revenue,1010,Licenses & Permits,325128.0
FY17-18,Human Resources Management,Revenue,1010,Service Charges,330669.0
FY17-18,City Administrator,Revenue,1010,Licenses & Permits,344284.0
FY17-18,Fire,Revenue,1010,Fines & Penalties,350000.0
FY17-18,Transportation,Revenue,2116,Grants & Subsidies,351735.0
FY17-18,Finance,Revenue,4500,Internal Service Funds,353839.0
FY17-18,Planning & Building,Revenue,2415,Licenses & Permits,356000.0
FY17-18,Economic & Workforce Development,Revenue,5614,Transfers from Fund Balance,358427.0
FY17-18,Parks & Recreation,Revenue,3200,Service Charges,369383.0
FY17-18,Planning & Building,Revenue,2415,Service Charges,373778.0
FY17-18,Planning & Building,Revenue,2415,Licenses & Permits,375000.0
FY17-18,Human Services,Revenue,2114,Interfund Transfers,375641.0
FY17-18,Economic & Workforce Development,Revenue,5612,Transfers from Fund Balance,385060.0
FY17-18,Planning & Building,Revenue,2415,Service Charges,386640.0
FY17-18,Planning & Building,Revenue,2415,Fines & Penalties,387192.0
FY17-18,Non-Departmental,Revenue,6587,Miscellaneous Revenue,390741.0
FY17-18,Finance,Revenue,1010,Miscellaneous Revenue,394436.0
FY17-18,Finance,Revenue,1010,Fines & Penalties,399587.0
FY17-18,Finance,Revenue,1010,Service Charges,400000.0
FY17-18,Non-Departmental,Revenue,1010,Miscellaneous Revenue,400000.0
FY17-18,Economic & Workforce Development,Revenue,2419,Transient Occupancy Tax,403949.0
FY17-18,Human Services,Revenue,2160,Grants & Subsidies,413565.0
FY17-18,Finance,Revenue,2417,Service Charges,416508.0
FY17-18,Public Works,Revenue,2990,Grants & Subsidies,420000.0
FY17-18,Transportation,Revenue,2415,Licenses & Permits,427002.0
FY17-18,Non-Departmental,Revenue,2310,Interfund Transfers,429479.0
FY17-18,Planning & Building,Revenue,2415,Licenses & Permits,448000.0
FY17-18,Parks & Recreation,Revenue,1820,Service Charges,461027.0
FY17-18,Public Works,Revenue,1710,Service Charges,462500.0
FY17-18,Finance,Revenue,1010,Licenses & Permits,462546.0
FY17-18,Parks & Recreation,Revenue,1820,Service Charges,465286.0
FY17-18,Public Library,Revenue,1010,Service Charges,471050.0
FY17-18,Planning & Building,Revenue,2415,Service Charges,474747.0
FY17-18,Planning & Building,Revenue,2415,Service Charges,480689.0
FY17-18,Planning & Building,Revenue,2415,Service Charges,491155.0
FY17-18,Finance,Revenue,1010,Property Tax,496368.0
FY17-18,Public Library,Revenue,2241,Interfund Transfers,500000.0
FY17-18,Public Works,Revenue,3150,Interfund Transfers,500000.0
FY17-18,Economic & Workforce Development,Revenue,1831,Interfund Transfers,500000.0
FY17-18,Police,Revenue,1010,Service Charges,526155.0
FY17-18,Police,Revenue,2172,Service Charges,537000.0
FY17-18,Human Services,Revenue,2102,Grants & Subsidies,545000.0
FY17-18,Human Services,Revenue,2152,Grants & Subsidies,550000.0
FY17-18,Human Services,Revenue,2128,Interfund Transfers,551222.0
FY17-18,Public Works,Revenue,4400,Service Charges,552000.0
FY17-18,Finance,Revenue,1010,Service Charges,560000.0
FY17-18,Planning & Building,Revenue,2415,Service Charges,579129.0
FY17-18,Economic & Workforce Development,Revenue,1010,Service Charges,584201.0
FY17-18,Human Services,Revenue,2114,Interfund Transfers,592511.0
FY17-18,Human Services,Revenue,2102,Grants & Subsidies,595460.0
FY17-18,Parks & Recreation,Revenue,1820,Interfund Transfers,600000.0
FY17-18,Economic & Workforce Development,Revenue,5638,Grants & Subsidies,600000.0
FY17-18,Planning & Building,Revenue,2415,Service Charges,600599.0
FY17-18,Information Technology,Revenue,4600,Transfers from Fund Balance,605000.0
FY17-18,Planning & Building,Revenue,2415,Licenses & Permits,618000.0
FY17-18,Police,Revenue,2113,Grants & Subsidies,625000.0
FY17-18,Police,Revenue,2113,Grants & Subsidies,625000.0
FY17-18,Parks & Recreation,Revenue,1820,Service Charges,633912.0
FY17-18,Economic & Workforce Development,Revenue,1770,Service Charges,635000.0
FY17-18,Human Services,Revenue,2103,Grants & Subsidies,640050.0
FY17-18,Finance,Revenue,1010,Interest Income,645906.0
FY17-18,Human Services,Revenue,2103,Grants & Subsidies,674615.0
FY17-18,Human Services,Revenue,2128,Interfund Transfers,700889.0
FY17-18,Non-Departmental,Revenue,2419,Transient Occupancy Tax,703253.0
FY17-18,Non-Departmental,Revenue,2419,Transient Occupancy Tax,703253.0
FY17-18,Non-Departmental,Revenue,2419,Transient Occupancy Tax,703253.0
FY17-18,Human Services,Revenue,2103,Grants & Subsidies,713095.0
FY17-18,Planning & Building,Revenue,2415,Service Charges,744674.0
FY17-18,Housing & Community Development,Revenue,1885,Grants & Subsidies,750000.0
FY17-18,Public Library,Revenue,2241,Interfund Transfers,754121.0
FY17-18,Public Library,Revenue,2242,Interfund Transfers,754121.0
FY17-18,Non-Departmental,Revenue,1100,Interfund Transfers,925623.0
FY17-18,Planning & Building,Revenue,2415,Service Charges,755841.0
FY17-18,Planning & Building,Revenue,2415,Licenses & Permits,761442.0
FY17-18,Economic & Workforce Development,Revenue,5650,Transfers from Fund Balance,784974.0
FY17-18,Non-Departmental,Revenue,1010,Interfund Transfers,790000.0
FY17-18,Housing & Community Development,Revenue,1610,Grants & Subsidies,792730.0
FY17-18,Housing & Community Development,Revenue,2108,Miscellaneous Revenue,800000.0
FY17-18,Transportation,Revenue,1750,Service Charges,822756.0
FY17-18,Police,Revenue,1010,Service Charges,826900.0
FY17-18,Economic & Workforce Development,Revenue,5671,Service Charges,830090.0
FY17-18,Planning & Building,Revenue,2415,Licenses & Permits,833203.0
FY17-18,Fire,Revenue,2124,Grants & Subsidies,860852.0
FY17-18,Transportation,Revenue,2415,Licenses & Permits,872124.0
FY17-18,Human Services,Revenue,2114,Grants & Subsidies,922216.0
FY17-18,Human Services,Revenue,2138,Grants & Subsidies,945921.0
FY17-18,Transportation,Revenue,2415,Licenses & Permits,953444.0
FY17-18,Economic & Workforce Development,Revenue,5671,Service Charges,957091.0
FY17-18,Fire,Revenue,2160,Grants & Subsidies,960705.0
FY17-18,Public Works,Revenue,2415,Licenses & Permits,971108.0
FY17-18,Finance,Revenue,1010,Service Charges,980000.0
FY17-18,Public Library,Revenue,2241,Transfers from Fund Balance,988939.0
FY17-18,Fire,Revenue,2412,Local Tax,1030055.0
FY17-18,Fire,Revenue,2412,Local Tax,1041140.0
FY17-18,Planning & Building,Revenue,2415,Service Charges,1049392.0
FY17-18,Transportation,Revenue,2216,Sales Tax,1050066.0
FY17-18,Public Works,Revenue,1720,Service Charges,1055946.0
FY17-18,Economic & Workforce Development,Revenue,2195,Grants & Subsidies,1075375.0
FY17-18,Fire,Revenue,1010,Service Charges,1100000.0
FY17-18,Information Technology,Revenue,4200,Transfers from Fund Balance,1100000.0
FY17-18,Economic & Workforce Development,Revenue,1010,Miscellaneous Revenue,1100000.0
FY17-18,Human Services,Revenue,2213,Sales Tax,1101522.0
FY17-18,Human Services,Revenue,2216,Sales Tax,1145144.0
