budget_year,department,fund_code,account_type,account_category,amount
FY19,Community Services,2733,Expense,Other Services and Charges,18875
FY19,Community Services,2733,Expense,Other Services and Charges,4000
FY19,Community Services,2733,Expense,Other Services and Charges,15956
FY19,Community Services,2733,Expense,Capital Outlays,4000
FY19,Community Services,2730,Expense,Personnel Services,50000
FY19,Community Services,2730,Expense,Other Services and Charges,3244
FY19,Community Services,2730,Expense,Other Services and Charges,1700
FY19,Community Services,2730,Expense,Other Services and Charges,10000
FY19,Community Services,2730,Expense,Other Services and Charges,23188
FY19,Community Services,2730,Expense,Other Services and Charges,8576
FY19,Community Services,2730,Expense,Other Services and Charges,9534
FY19,Community Services,2730,Expense,Other Financing,57291
FY19,Comptroller,1010,Expense,Personnel Services,222756
FY19,Comptroller,1010,Expense,Personnel Services,17040
FY19,Comptroller,1010,Expense,Personnel Services,43200
FY19,Comptroller,1010,Expense,Personnel Services,27624
FY19,Comptroller,1010,Expense,Personnel Services,50796
FY19,Comptroller,1010,Expense,Personnel Services,300
FY19,Comptroller,1010,Expense,Supplies,33775
FY19,Comptroller,1010,Expense,Supplies,1000
FY19,Comptroller,1010,Expense,Other Services and Charges,32000
FY19,Comptroller,1010,Expense,Other Services and Charges,900
FY19,Comptroller,1010,Expense,Other Services and Charges,18414
FY19,Comptroller,1010,Expense,Other Services and Charges,1200
FY19,Comptroller,1010,Expense,Other Services and Charges,-120
FY19,Comptroller,1010,Expense,Other Services and Charges,8000
FY19,Comptroller,1010,Expense,Other Services and Charges,7500
FY19,Comptroller,1010,Expense,Other Services and Charges,1000
FY19,Comptroller,1010,Expense,Other Services and Charges,110
FY19,Comptroller,1010,Expense,Other Services and Charges,1500
FY19,Comptroller,1010,Expense,Other Services and Charges,1000
FY19,Comptroller,1010,Expense,Other Services and Charges,1310
FY19,Comptroller,1010,Expense,Other Services and Charges,89305
FY19,Comptroller,1010,Expense,Other Services and Charges,520
FY19,Comptroller,1010,Expense,Other Services and Charges,7362
FY19,Comptroller,1010,Expense,Other Services and Charges,772044
FY19,Comptroller,1010,Expense,Capital Outlays,12500
FY19,Comptroller,1010,Expense,Personnel Services,65812
FY19,Comptroller,1010,Expense,Personnel Services,5031
FY19,Comptroller,1010,Expense,Personnel Services,14400
FY19,Comptroller,1010,Expense,Personnel Services,8126
FY19,Comptroller,1010,Expense,Personnel Services,14938
FY19,Comptroller,1010,Expense,Personnel Services,93
FY19,Comptroller,1010,Expense,Other Services and Charges,10000
FY19,Comptroller,1010,Expense,Other Services and Charges,2500
FY19,Comptroller,1010,Expense,Other Services and Charges,400
FY19,Comptroller,1010,Expense,Other Services and Charges,2354
FY19,Comptroller,1010,Expense,Personnel Services,488575
FY19,Comptroller,1010,Expense,Personnel Services,21025
FY19,Comptroller,1010,Expense,Personnel Services,38992
FY19,Comptroller,1010,Expense,Personnel Services,100800
FY19,Comptroller,1010,Expense,Personnel Services,60329
FY19,Comptroller,1010,Expense,Personnel Services,110915
FY19,Comptroller,1010,Expense,Personnel Services,1473
FY19,Comptroller,1010,Expense,Supplies,450
FY19,Comptroller,1010,Expense,Other Services and Charges,8500
FY19,Comptroller,1010,Expense,Other Services and Charges,4000
FY19,Comptroller,1010,Expense,Other Services and Charges,550
FY19,Comptroller,1010,Expense,Other Services and Charges,11397
FY19,Comptroller,1010,Expense,Personnel Services,175836
FY19,Comptroller,1010,Expense,Personnel Services,13452
FY19,Comptroller,1010,Expense,Personnel Services,43200
FY19,Comptroller,1010,Expense,Personnel Services,21720
FY19,Comptroller,1010,Expense,Personnel Services,39924
FY19,Comptroller,1010,Expense,Personnel Services,240
FY19,Comptroller,1010,Expense,Supplies,6000
FY19,Comptroller,1010,Expense,Other Services and Charges,1200
FY19,Comptroller,1010,Expense,Other Services and Charges,15000
FY19,Comptroller,1010,Expense,Other Services and Charges,3500
FY19,Comptroller,1010,Expense,Other Services and Charges,250
FY19,Comptroller,1010,Expense,Other Services and Charges,3700
FY19,Comptroller,1010,Expense,Other Services and Charges,3381
FY19,Comptroller,1010,Expense,Capital Outlays,8000
FY19,Comptroller,1010,Expense,Personnel Services,77052
FY19,Comptroller,1010,Expense,Personnel Services,5892
FY19,Comptroller,1010,Expense,Personnel Services,14400
FY19,Comptroller,1010,Expense,Personnel Services,9516
FY19,Comptroller,1010,Expense,Personnel Services,17496
FY19,Comptroller,1010,Expense,Personnel Services,108
FY19,Comptroller,1010,Expense,Supplies,750
FY19,Comptroller,1010,Expense,Other Services and Charges,5000
FY19,Comptroller,1010,Expense,Other Services and Charges,100
FY19,Comptroller,1010,Expense,Other Services and Charges,2500
FY19,Comptroller,1010,Expense,Other Services and Charges,400
FY19,Comptroller,1010,Expense,Other Services and Charges,2004
FY19,Design & Development,2490,Expense,Personnel Services,557917
FY19,Design & Development,2490,Expense,Personnel Services,44000
FY19,Design & Development,2490,Expense,Personnel Services,40089
FY19,Design & Development,2490,Expense,Personnel Services,110736
FY19,Design & Development,2490,Expense,Personnel Services,75286
FY19,Design & Development,2490,Expense,Personnel Services,128475
FY19,Design & Development,2490,Expense,Personnel Services,777
FY19,Design & Development,2490,Expense,Supplies,25000
FY19,Design & Development,2490,Expense,Supplies,4000
FY19,Design & Development,2490,Expense,Supplies,19500
FY19,Design & Development,2490,Expense,Other Services and Charges,112500
FY19,Design & Development,2490,Expense,Other Services and Charges,147000
FY19,Design & Development,2490,Expense,Other Services and Charges,25000
FY19,Design & Development,2490,Expense,Other Services and Charges,24000
FY19,Design & Development,2490,Expense,Other Services and Charges,137
FY19,Design & Development,2490,Expense,Other Services and Charges,34902
FY19,Design & Development,2490,Expense,Other Services and Charges,15000
FY19,Design & Development,2490,Expense,Other Services and Charges,3500
FY19,Design & Development,2490,Expense,Other Services and Charges,10000
FY19,Design & Development,2490,Expense,Other Services and Charges,2500
FY19,Design & Development,2490,Expense,Other Services and Charges,25100
FY19,Design & Development,2490,Expense,Other Services and Charges,2000
FY19,Design & Development,2490,Expense,Other Services and Charges,1500
FY19,Design & Development,2490,Expense,Other Services and Charges,10445
FY19,Design & Development,2490,Expense,Other Services and Charges,78080
FY19,Design & Development,2490,Expense,Other Services and Charges,77396
FY19,Design & Development,2490,Expense,Other Services and Charges,52163
FY19,Design & Development,2490,Expense,Other Services and Charges,5000
FY19,Design & Development,2490,Expense,Other Services and Charges,158373
FY19,Design & Development,2490,Expense,Capital Outlays,2000
FY19,Design & Development,2490,Expense,Other Financing,422070
FY19,Design & Development,2490,Expense,Other Financing,58000
FY19,Design & Development,2490,Expense,Personnel Services,232157
FY19,Design & Development,2490,Expense,Personnel Services,17759
FY19,Design & Development,2490,Expense,Personnel Services,43200
FY19,Design & Development,2490,Expense,Personnel Services,28666
FY19,Design & Development,2490,Expense,Personnel Services,52713
FY19,Design & Development,2490,Expense,Personnel Services,324
FY19,Design & Development,2490,Expense,Personnel Services,260784
FY19,Design & Development,2490,Expense,Personnel Services,19956
FY19,Design & Development,2490,Expense,Personnel Services,57600
FY19,Design & Development,2490,Expense,Personnel Services,32196
FY19,Design & Development,2490,Expense,Personnel Services,59208
FY19,Design & Development,2490,Expense,Personnel Services,348
FY19,Design & Development,2490,Expense,Personnel Services,133824
FY19,Design & Development,2490,Expense,Personnel Services,10236
FY19,Design & Development,2490,Expense,Personnel Services,28800
FY19,Design & Development,2490,Expense,Personnel Services,16524
FY19,Design & Development,2490,Expense,Personnel Services,30384
FY19,Design & Development,2490,Expense,Personnel Services,180
FY19,Design & Development,2490,Expense,Personnel Services,294821
FY19,Design & Development,2490,Expense,Personnel Services,22546
FY19,Design & Development,2490,Expense,Personnel Services,72000
FY19,Design & Development,2490,Expense,Personnel Services,36396
FY19,Design & Development,2490,Expense,Personnel Services,66923
FY19,Design & Development,2490,Expense,Personnel Services,408
FY19,Design & Development,2490,Expense,Personnel Services,474107
FY19,Design & Development,2490,Expense,Personnel Services,36272
FY19,Design & Development,2490,Expense,Personnel Services,104400
FY19,Design & Development,2490,Expense,Personnel Services,58545
FY19,Design & Development,2490,Expense,Personnel Services,107636
FY19,Design & Development,2490,Expense,Personnel Services,632
FY19,Design & Development,2490,Expense,Supplies,12000
FY19,Design & Development,2490,Expense,Other Services and Charges,13500
FY19,Design & Development,2490,Expense,Other Services and Charges,5000
FY19,Design & Development,2490,Expense,Other Services and Charges,1000
FY19,Design & Development,2490,Expense,Other Services and Charges,2000
FY19,Design & Development,2490,Expense,Other Services and Charges,54202
FY19,Design & Development,2490,Expense,Other Services and Charges,11450
FY19,Design & Development,2490,Expense,Capital Outlays,2000
FY19,Design & Development,2490,Expense,Other Financing,10000
FY19,Design & Development,1010,Expense,Personnel Services,1524268
FY19,Design & Development,1010,Expense,Personnel Services,116637
FY19,Design & Development,1010,Expense,Personnel Services,348480
FY19,Design & Development,1010,Expense,Personnel Services,188275
FY19,Design & Development,1010,Expense,Personnel Services,346213
FY19,Design & Development,1010,Expense,Personnel Services,2100
FY19,Design & Development,1010,Expense,Supplies,42500
FY19,Design & Development,1010,Expense,Supplies,500
FY19,Design & Development,1010,Expense,Other Services and Charges,25000
FY19,Design & Development,2361,Expense,Other Services and Charges,15000
FY19,Design & Development,1010,Expense,Other Services and Charges,2500
FY19,Design & Development,1010,Expense,Other Services and Charges,89997
FY19,Design & Development,1010,Expense,Other Services and Charges,15000
FY19,Design & Development,1010,Expense,Other Services and Charges,4000
FY19,Design & Development,1010,Expense,Other Services and Charges,19000
FY19,Design & Development,1010,Expense,Other Services and Charges,500
FY19,Design & Development,1010,Expense,Other Services and Charges,1500
FY19,Design & Development,1010,Expense,Other Services and Charges,10000
FY19,Design & Development,1010,Expense,Other Services and Charges,8000
FY19,Design & Development,1010,Expense,Other Services and Charges,5102
FY19,Design & Development,1010,Expense,Other Services and Charges,109149
FY19,Design & Development,1010,Expense,Other Services and Charges,91530
FY19,Design & Development,1010,Expense,Other Services and Charges,4000
FY19,Design & Development,1010,Expense,Other Services and Charges,126719
FY19,Design & Development,1010,Expense,Capital Outlays,2000
FY19,Design & Development,1010,Expense,Other Services and Charges,15000
FY19,Design & Development,1010,Expense,Other Services and Charges,50000
FY19,Design & Development,1010,Expense,Other Services and Charges,2600
FY19,Design & Development,1010,Expense,Other Financing,110000
FY19,Design & Development,1010,Expense,Other Services and Charges,35000
FY19,Design & Development,1010,Expense,Other Services and Charges,2500
FY19,Design & Development,1010,Expense,Other Services and Charges,23053
FY19,Design & Development,1010,Expense,Other Financing,90000
FY19,Design & Development,1010,Expense,Other Services and Charges,1213
FY19,Design & Development,1010,Expense,Other Financing,10000
FY19,Design & Development,1010,Expense,Other Services and Charges,11960
FY19,Design & Development,1010,Expense,Other Financing,290000
FY19,Design & Development,1010,Expense,Other Services and Charges,1907
FY19,Design & Development,2260,Expense,Personnel Services,215895
FY19,Design & Development,2260,Expense,Personnel Services,16527
FY19,Design & Development,2260,Expense,Personnel Services,61920
FY19,Design & Development,2260,Expense,Personnel Services,26620
FY19,Design & Development,2260,Expense,Personnel Services,48999
FY19,Design & Development,2260,Expense,Personnel Services,336
FY19,Design & Development,2260,Expense,Other Services and Charges,120000
FY19,Design & Development,2260,Expense,Other Services and Charges,9600
FY19,Design & Development,2260,Expense,Other Services and Charges,4536
FY19,Design & Development,2260,Expense,Other Services and Charges,6375
FY19,Design & Development,1010,Expense,Other Services and Charges,11787
FY19,Design & Development,2260,Expense,Other Services and Charges,3851
FY19,Design & Development,2260,Expense,Other Financing,13942
FY19,Design & Development,1010,Expense,Personnel Services,198255
FY19,Design & Development,1010,Expense,Personnel Services,15161
FY19,Design & Development,1010,Expense,Personnel Services,29664
FY19,Design & Development,1010,Expense,Personnel Services,24624
FY19,Design & Development,1010,Expense,Personnel Services,45269
FY19,Design & Development,1010,Expense,Personnel Services,288
FY19,Design & Development,1010,Expense,Supplies,14000
FY19,Design & Development,1010,Expense,Supplies,2500
