budget_year,department,fund_code,account_type,account_category,amount
FY18,Treasury,1010,Expense,Personal Services,210
FY18,Treasury,1010,Expense,Other Services and Charges,7000
FY18,Treasury,1010,Expense,Other Services and Charges,21091
FY18,Treasury,1010,Expense,Other Services and Charges,18000
FY18,Treasury,1010,Expense,Other Services and Charges,250
FY18,Treasury,1010,Expense,Other Services and Charges,100
FY18,Treasury,1010,Expense,Other Services and Charges,2250
FY18,Treasury,1010,Expense,Other Services and Charges,10113
FY18,Treasury,1010,Expense,Other Services and Charges,4900
FY18,Treasury,1010,Revenue,Other Revenues,400
FY18,Treasury,1010,Revenue,Fines & Forfeitures,1800000
FY18,Treasury,1010,Revenue,Fines & Forfeitures,8000
FY18,Treasury,2260,Expense,Supplies,275
FY18,Treasury,2260,Expense,Capital Outlays,125
FY18,Treasury,2260,Expense,Personal Services,60834
FY18,Treasury,2260,Expense,Personal Services,4654
FY18,Treasury,2260,Expense,Personal Services,12334
FY18,Treasury,2260,Expense,Personal Services,7613
FY18,Treasury,2260,Expense,Personal Services,14868
FY18,Treasury,2260,Expense,Personal Services,85
FY18,Treasury,2260,Expense,Other Services and Charges,171865
FY18,Treasury,2260,Expense,Other Services and Charges,701
FY18,Treasury,2260,Expense,Other Services and Charges,130
FY18,Treasury,2260,Expense,Other Services and Charges,4327
FY18,Treasury,5140,Expense,Other Services and Charges,381435
FY18,Treasury,5910,Expense,Supplies,4500
FY18,Treasury,5910,Expense,Capital Outlays,500
FY18,Treasury,5910,Expense,Personal Services,130424
FY18,Treasury,5910,Expense,Personal Services,9977
FY18,Treasury,5910,Expense,Personal Services,28368
FY18,Treasury,5910,Expense,Personal Services,16309
FY18,Treasury,5910,Expense,Personal Services,31853
FY18,Treasury,5910,Expense,Personal Services,181
FY18,Treasury,5910,Expense,Other Services and Charges,21000
FY18,Treasury,5910,Expense,Other Services and Charges,417421
FY18,Treasury,5910,Expense,Other Services and Charges,2837
FY18,Treasury,5910,Expense,Other Services and Charges,1200
FY18,Treasury,5910,Expense,Other Services and Charges,575
FY18,Treasury,5910,Expense,Other Services and Charges,8583
FY18,Treasury,5910,Expense,Other Services and Charges,18000
FY18,Treasury,5910,Expense,Other Services and Charges,29417
FY18,Treasury,1010,Revenue,Taxes,39568
FY18,Treasury,1010,Revenue,Taxes,5115
FY18,Treasury,1010,Revenue,Taxes,-125
FY18,Treasury,1010,Revenue,Taxes,-50
FY18,Treasury,1010,Revenue,Taxes,227
FY18,Treasury,1010,Revenue,Taxes,90
FY18,Treasury,1010,Revenue,Taxes,200
FY18,Treasury,1010,Revenue,Taxes,5851
FY18,Treasury,1010,Revenue,Charges for Services,6000
FY18,Treasury,1010,Revenue,Other Revenues,100000
FY18,Authorities,2500,Expense,Supplies,950
FY18,Authorities,2500,Expense,Other Financing,23951
FY18,Authorities,2500,Expense,Personal Services,78878
FY18,Authorities,2500,Expense,Personal Services,6034
FY18,Authorities,2500,Expense,Personal Services,11717
FY18,Authorities,2500,Expense,Personal Services,9896
FY18,Authorities,2500,Expense,Personal Services,19328
FY18,Authorities,2500,Expense,Personal Services,110
FY18,Authorities,2500,Expense,Other Services and Charges,41950
FY18,Authorities,2500,Expense,Other Services and Charges,5687
FY18,Authorities,2500,Expense,Other Services and Charges,160
FY18,Authorities,2500,Expense,Other Services and Charges,300
FY18,Authorities,2500,Expense,Other Services and Charges,3183
FY18,Authorities,2500,Expense,Other Services and Charges,700
FY18,Authorities,2500,Expense,Other Services and Charges,243294
FY18,Authorities,2500,Expense,Other Services and Charges,464
FY18,Authorities,2500,Expense,Other Services and Charges,8015
FY18,Authorities,2500,Expense,Other Services and Charges,4218
FY18,Authorities,2500,Expense,Other Services and Charges,5242
FY18,Authorities,2500,Revenue,Taxes,1108343
FY18,Authorities,2500,Revenue,Taxes,-60000
FY18,Authorities,2500,Revenue,State Grants,125000
FY18,Authorities,2500,Revenue,Other Revenues,200
FY18,Authorities,2500,Revenue,Investment Income & Rentals,65156
FY18,Authorities,2500,Expense,Other Services and Charges,2401226
FY18,Authorities,2500,Expense,Capital Outlays,2648596
FY18,Authorities,2500,Expense,Other Services and Charges,25000
FY18,Authorities,7811,Expense,Other Services and Charges,115156
FY18,Authorities,7811,Revenue,Taxes,90156
FY18,Authorities,7811,Revenue,Other Financing Sources,10000
FY18,Authorities,7812,Expense,Other Services and Charges,11000
FY18,Authorities,7812,Revenue,Other Revenues,6000
FY18,Authorities,7813,Expense,Supplies,15000
FY18,Authorities,7813,Expense,Debt Service,6884
FY18,Authorities,7813,Expense,Other Services and Charges,31000
FY18,Authorities,7813,Expense,Other Services and Charges,5000
FY18,Authorities,7813,Expense,Other Services and Charges,10000
FY18,Authorities,7813,Revenue,Taxes,60000
FY18,Authorities,7813,Revenue,Taxes,-500
FY18,Authorities,7813,Revenue,Investment Income & Rentals,438
FY18,Authorities,7814,Expense,Other Services and Charges,45000
FY18,Authorities,7814,Expense,Other Services and Charges,8000
FY18,Authorities,7814,Revenue,Taxes,66207
FY18,Authorities,7814,Revenue,Investment Income & Rentals,34
FY18,Authorities,7815,Expense,Other Services and Charges,38800
FY18,Authorities,7815,Revenue,Taxes,13800
FY18,Authorities,7815,Revenue,Other Financing Sources,10000
FY18,Authorities,2481,Revenue,Investment Income & Rentals,5161
FY18,Authorities,2482,Expense,Debt Service,4744601
FY18,Authorities,2482,Expense,Debt Service,4635862
FY18,Authorities,2482,Revenue,Taxes,6083468
FY18,Authorities,2482,Revenue,Taxes,-75000
FY18,Authorities,2482,Revenue,Taxes,-623005
FY18,Authorities,2482,Revenue,Investment Income & Rentals,20000
FY18,Authorities,2483,Expense,Supplies,4200
FY18,Authorities,2483,Expense,Other Services and Charges,50000
FY18,Authorities,2483,Revenue,Other Revenues,15000
FY18,Authorities,2483,Revenue,Other Revenues,4074108
FY18,Authorities,2483,Revenue,Other Revenues,75000
FY18,Authorities,2483,Revenue,Other Revenues,20600
FY18,Authorities,2483,Revenue,Other Revenues,75000
FY18,Authorities,2483,Revenue,Charges for Services,442200
FY18,Authorities,2483,Revenue,Investment Income & Rentals,28821
FY18,Authorities,2483,Revenue,Investment Income & Rentals,25373
FY18,Authorities,2483,Revenue,Investment Income & Rentals,52025
FY18,Authorities,2484,Expense,Supplies,234914
FY18,Authorities,2484,Expense,Debt Service,308500
FY18,Authorities,2484,Expense,Debt Service,69887
FY18,Authorities,2484,Expense,Debt Service,1250
FY18,Authorities,2484,Expense,Other Financing,75000
FY18,Authorities,2484,Expense,Other Financing,139618
FY18,Authorities,2484,Expense,Personal Services,31739
FY18,Authorities,2484,Expense,Personal Services,2428
FY18,Authorities,2484,Expense,Personal Services,4070
FY18,Authorities,2484,Expense,Personal Services,3966
FY18,Authorities,2484,Expense,Personal Services,7747
FY18,Authorities,2484,Expense,Personal Services,44
FY18,Authorities,2484,Expense,Other Services and Charges,704743
FY18,Authorities,2484,Expense,Other Services and Charges,37863
FY18,Authorities,2484,Expense,Other Services and Charges,18331
FY18,Authorities,2484,Expense,Other Services and Charges,2400
FY18,Authorities,2484,Revenue,Taxes,6176463
FY18,Authorities,2484,Revenue,Taxes,-75000
FY18,Authorities,2484,Revenue,Taxes,-617646
FY18,Authorities,2484,Revenue,Other Revenues,773244
FY18,Authorities,2484,Revenue,Investment Income & Rentals,73649
FY18,Authorities,2483,Expense,Supplies,310000
FY18,Authorities,2483,Expense,Other Services and Charges,181000
FY18,Authorities,2483,Expense,Other Services and Charges,195000
FY18,Authorities,2483,Expense,Other Services and Charges,10000
FY18,Authorities,2484,Expense,Other Services and Charges,420000
FY18,Authorities,2483,Expense,Other Services and Charges,260000
FY18,Authorities,2483,Expense,Other Services and Charges,5000
FY18,Authorities,2483,Expense,Other Services and Charges,42000
FY18,Authorities,2484,Expense,Supplies,75000
FY18,Authorities,2484,Expense,Capital Outlays,425000
FY18,Authorities,2484,Expense,Other Services and Charges,490000
FY18,Authorities,2484,Expense,Other Services and Charges,150000
FY18,Authorities,2481,Expense,Capital Outlays,1024228
FY18,Authorities,2483,Expense,Debt Service,213997
FY18,Authorities,2483,Expense,Capital Outlays,2051451
FY18,Authorities,2483,Expense,Other Services and Charges,16500
FY18,Authorities,2484,Expense,Capital Outlays,2910000
FY18,Authorities,2484,Expense,Other Services and Charges,915000
FY18,Authorities,2484,Expense,Other Services and Charges,510000
FY18,Authorities,2484,Expense,Other Services and Charges,925000
FY18,Authorities,2484,Expense,Other Services and Charges,80000
FY18,Authorities,7900,Expense,Supplies,1021057
FY18,Authorities,7900,Expense,Debt Service,454919
FY18,Authorities,7900,Expense,Capital Outlays,20000
FY18,Authorities,7900,Expense,Other Financing,42
FY18,Authorities,7900,Expense,Other Services and Charges,4646223
FY18,Authorities,7900,Expense,Other Services and Charges,357146
FY18,Authorities,7900,Revenue,Other Revenues,8144345
FY18,Authorities,2470,Expense,Supplies,25000
FY18,Authorities,2470,Expense,Capital Outlays,2500
FY18,Authorities,2470,Expense,Other Services and Charges,125000
FY18,Authorities,2470,Expense,Supplies,30000
FY18,Authorities,2470,Expense,Other Services and Charges,5000
FY18,Authorities,2470,Expense,Other Services and Charges,10000
FY18,Authorities,2470,Expense,Other Services and Charges,80000
FY18,Authorities,2470,Expense,Supplies,6400
FY18,Authorities,2470,Expense,Debt Service,116400
FY18,Authorities,2470,Expense,Debt Service,6689
FY18,Authorities,2470,Expense,Other Financing,23084
FY18,Authorities,2470,Expense,Personal Services,2885
FY18,Authorities,2470,Expense,Personal Services,221
FY18,Authorities,2470,Expense,Personal Services,370
FY18,Authorities,2470,Expense,Personal Services,361
FY18,Authorities,2470,Expense,Personal Services,704
FY18,Authorities,2470,Expense,Personal Services,4
FY18,Authorities,2470,Expense,Other Services and Charges,10750
FY18,Authorities,2470,Expense,Other Services and Charges,57255
FY18,Authorities,2470,Expense,Other Services and Charges,822
FY18,Authorities,2470,Revenue,Taxes,367014
FY18,Authorities,2470,Revenue,Taxes,-7500
FY18,Authorities,2470,Revenue,Investment Income & Rentals,15040
FY18,Authorities,2470,Expense,Other Services and Charges,20000
FY18,Authorities,2470,Expense,Other Services and Charges,75000
FY18,Authorities,2430,Expense,Supplies,1150
FY18,Authorities,2430,Expense,Debt Service,158000
FY18,Authorities,2430,Expense,Debt Service,77174
FY18,Authorities,2430,Expense,Other Financing,35779
FY18,Authorities,2430,Expense,Personal Services,219114
FY18,Authorities,2430,Expense,Personal Services,16762
FY18,Authorities,2430,Expense,Personal Services,35892
FY18,Authorities,2430,Expense,Personal Services,27409
FY18,Authorities,2430,Expense,Personal Services,53534
FY18,Authorities,2430,Expense,Personal Services,305
FY18,Authorities,2430,Expense,Other Services and Charges,27230
FY18,Authorities,2430,Expense,Other Services and Charges,5626
FY18,Authorities,2430,Expense,Other Services and Charges,1050
FY18,Authorities,2430,Expense,Other Services and Charges,250
FY18,Authorities,2430,Expense,Other Services and Charges,720
FY18,Authorities,2430,Expense,Other Services and Charges,500
FY18,Authorities,2430,Expense,Other Services and Charges,2000
FY18,Authorities,2430,Expense,Other Services and Charges,4100
FY18,Authorities,2430,Expense,Other Services and Charges,900
FY18,Authorities,2430,Expense,Other Services and Charges,1800
FY18,Authorities,2430,Expense,Other Services and Charges,12022
FY18,Authorities,2430,Expense,Other Services and Charges,4500
FY18,Authorities,2430,Expense,Other Services and Charges,10464
FY18,Authorities,2430,Revenue,Taxes,-30000
FY18,Authorities,2430,Revenue,Taxes,-1000
FY18,Authorities,2430,Revenue,Charges for Services,123549
FY18,Authorities,2430,Expense,Other Services and Charges,18291
FY18,Authorities,2430,Expense,Other Services and Charges,4246583
FY18,Authorities,2430,Revenue,Taxes,4976319
FY18,Authorities,2430,Revenue,Federal Grants,18291
FY18,Authorities,2430,Revenue,Other Financing Sources,75000
FY18,Authorities,2431,Expense,Other Services and Charges,462143
FY18,Authorities,2431,Revenue,Taxes,462143
FY18,Comptroller,1010,Expense,Personal Services,486045
FY18,Comptroller,1010,Expense,Personal Services,37182
FY18,Comptroller,1010,Expense,Personal Services,86338
FY18,Comptroller,1010,Expense,Personal Services,60738
FY18,Comptroller,1010,Expense,Personal Services,118629
FY18,Comptroller,1010,Expense,Personal Services,675
FY18,Comptroller,1010,Expense,Other Services and Charges,7500
FY18,Comptroller,1010,Expense,Other Services and Charges,4000
FY18,Comptroller,1010,Expense,Other Services and Charges,550
FY18,Comptroller,1010,Expense,Other Services and Charges,11118
FY18,Comptroller,1010,Revenue,Other Revenues,1500
FY18,Comptroller,1010,Expense,Supplies,27775
FY18,Comptroller,1010,Expense,Supplies,1000
FY18,Comptroller,1010,Expense,Personal Services,230760
FY18,Comptroller,1010,Expense,Personal Services,17653
FY18,Comptroller,1010,Expense,Personal Services,37002
FY18,Comptroller,1010,Expense,Personal Services,28938
FY18,Comptroller,1010,Expense,Personal Services,56519
FY18,Comptroller,1010,Expense,Personal Services,322
FY18,Comptroller,1010,Expense,Other Services and Charges,30000
FY18,Comptroller,1010,Expense,Other Services and Charges,875
FY18,Comptroller,1010,Expense,Other Services and Charges,17891
FY18,Comptroller,1010,Expense,Other Services and Charges,1200
FY18,Comptroller,1010,Expense,Other Services and Charges,-120
FY18,Comptroller,1010,Expense,Other Services and Charges,10000
FY18,Comptroller,1010,Expense,Other Services and Charges,7500
FY18,Comptroller,1010,Expense,Other Services and Charges,1000
FY18,Comptroller,1010,Expense,Other Services and Charges,110
FY18,Comptroller,1010,Expense,Other Services and Charges,1500
FY18,Comptroller,1010,Expense,Other Services and Charges,1000
FY18,Comptroller,1010,Expense,Other Services and Charges,1578
FY18,Comptroller,1010,Expense,Other Services and Charges,86322
FY18,Comptroller,1010,Expense,Other Services and Charges,465
FY18,Comptroller,1010,Expense,Other Services and Charges,7218
FY18,Comptroller,1010,Expense,Other Services and Charges,749493
FY18,Comptroller,1010,Revenue,Other Revenues,40
FY18,Comptroller,1010,Revenue,Other Revenues,30
FY18,Comptroller,1010,Expense,Personal Services,65112
FY18,Comptroller,1010,Expense,Personal Services,4981
FY18,Comptroller,1010,Expense,Personal Services,12334
FY18,Comptroller,1010,Expense,Personal Services,8137
FY18,Comptroller,1010,Expense,Personal Services,15892
FY18,Comptroller,1010,Expense,Personal Services,90
FY18,Comptroller,1010,Expense,Other Services and Charges,10000
FY18,Comptroller,1010,Expense,Other Services and Charges,2000
FY18,Comptroller,1010,Expense,Other Services and Charges,400
FY18,Comptroller,1010,Expense,Other Services and Charges,2306
FY18,Comptroller,1010,Expense,Supplies,750
FY18,Comptroller,1010,Expense,Personal Services,75354
FY18,Comptroller,1010,Expense,Personal Services,5765
FY18,Comptroller,1010,Expense,Personal Services,12334
FY18,Comptroller,1010,Expense,Personal Services,9416
FY18,Comptroller,1010,Expense,Personal Services,18392
FY18,Comptroller,1010,Expense,Personal Services,105
FY18,Comptroller,1010,Expense,Other Services and Charges,5000
FY18,Comptroller,1010,Expense,Other Services and Charges,100
FY18,Comptroller,1010,Expense,Other Services and Charges,2500
FY18,Comptroller,1010,Expense,Other Services and Charges,400
FY18,Comptroller,1010,Expense,Other Services and Charges,1956
FY18,Comptroller,1010,Revenue,Charges for Services,350
FY18,Comptroller,1010,Expense,Supplies,6000
FY18,Comptroller,1010,Expense,Personal Services,171968
FY18,Comptroller,1010,Expense,Personal Services,13156
FY18,Comptroller,1010,Expense,Personal Services,37002
FY18,Comptroller,1010,Expense,Personal Services,21490
FY18,Comptroller,1010,Expense,Personal Services,41972
FY18,Comptroller,1010,Expense,Personal Services,239
FY18,Comptroller,1010,Expense,Other Services and Charges,1200
