budget_year,department,account_type,fund_code,account_category,amount
FY20-21,Oakland Public Works Department,Expense,1720,Civilian Salaries,192006
FY20-21,Oakland Public Works Department,Expense,1720,Civilian Salaries,1414779
FY20-21,Oakland Public Works Department,Expense,1720,Civilian Salaries,884084
FY20-21,Oakland Public Works Department,Expense,1720,Civilian Salaries,1755913
FY20-21,Oakland Public Works Department,Expense,1720,Civilian Salaries,161661
FY20-21,City Administrator,Expense,1750,Civilian Salaries,28084
FY20-21,Finance Department,Expense,1750,Civilian Salaries,26949
FY20-21,Finance Department,Expense,1750,Civilian Salaries,21504
FY20-21,Finance Department,Expense,1750,Civilian Salaries,20780
FY20-21,Finance Department,Expense,1750,Civilian Salaries,17240
FY20-21,Department of Transportation,Expense,1750,Civilian Salaries,27286
FY20-21,Department of Transportation,Expense,1750,Civilian Salaries,36104
FY20-21,Department of Transportation,Expense,1750,Civilian Salaries,120318
FY20-21,Department of Transportation,Expense,1750,Civilian Salaries,48008
FY20-21,Department of Transportation,Expense,1750,Civilian Salaries,32005
FY20-21,Department of Transportation,Expense,1750,Civilian Salaries,24136
FY20-21,Department of Transportation,Expense,1750,Civilian Salaries,36203
FY20-21,City Clerk,Expense,1760,Civilian Salaries,37737
FY20-21,City Clerk,Expense,1760,Civilian Salaries,589483
FY20-21,Economic and Workforce Development Department,Expense,1770,Civilian Salaries,109511
FY20-21,Economic and Workforce Development Department,Expense,1770,Civilian Salaries,61720
FY20-21,Human Services Department,Expense,1780,Civilian Salaries,7139
FY20-21,Human Services Department,Expense,1780,Civilian Salaries,502575
FY20-21,Oakland Parks and Recreation Department,Expense,1820,Civilian Salaries,62701
FY20-21,Oakland Parks and Recreation Department,Expense,1820,Civilian Salaries,42798
FY20-21,Oakland Parks and Recreation Department,Expense,1820,Civilian Salaries,311903
FY20-21,Oakland Parks and Recreation Department,Expense,1820,Civilian Salaries,156063
FY20-21,Oakland Parks and Recreation Department,Expense,1820,Civilian Salaries,72210
FY20-21,Oakland Parks and Recreation Department,Expense,1820,Civilian Salaries,70483
FY20-21,Oakland Parks and Recreation Department,Expense,1820,Civilian Salaries,58038
FY20-21,Oakland Parks and Recreation Department,Expense,1820,Civilian Salaries,23054
FY20-21,Oakland Parks and Recreation Department,Expense,1820,Civilian Salaries,46110
FY20-21,Oakland Parks and Recreation Department,Expense,1820,Civilian Salaries,62701
FY20-21,Oakland Parks and Recreation Department,Expense,1820,Civilian Salaries,32253
FY20-21,Oakland Parks and Recreation Department,Expense,1820,Civilian Salaries,15976
FY20-21,Oakland Parks and Recreation Department,Expense,1820,Civilian Salaries,149396
FY20-21,Oakland Parks and Recreation Department,Expense,1820,Civilian Salaries,35697
FY20-21,Oakland Parks and Recreation Department,Expense,1820,Civilian Salaries,42842
FY20-21,City Administrator,Expense,1870,Civilian Salaries,10373
FY20-21,City Administrator,Expense,1870,Civilian Salaries,55852
FY20-21,City Administrator,Expense,1870,Civilian Salaries,15041
FY20-21,City Attorney,Expense,1870,Civilian Salaries,59411
FY20-21,Human Resources Management Department,Expense,1870,Civilian Salaries,48213
FY20-21,Finance Department,Expense,1870,Civilian Salaries,31923
FY20-21,Finance Department,Expense,1870,Civilian Salaries,28446
FY20-21,Finance Department,Expense,1870,Civilian Salaries,35288
FY20-21,Housing and Community Development Department,Expense,1870,Civilian Salaries,135429
FY20-21,Housing and Community Development Department,Expense,1870,Civilian Salaries,173081
FY20-21,Housing and Community Development Department,Expense,1870,Civilian Salaries,478207
FY20-21,Housing and Community Development Department,Expense,1870,Civilian Salaries,68770
FY20-21,Housing and Community Development Department,Expense,1885,Civilian Salaries,6583
FY20-21,Housing and Community Development Department,Expense,1885,Civilian Salaries,24898
FY20-21,Housing and Community Development Department,Expense,1885,Civilian Salaries,224465
FY20-21,Housing and Community Development Department,Expense,1885,Civilian Salaries,5806
FY20-21,Human Services Department,Expense,2103,Civilian Salaries,11978
FY20-21,Human Services Department,Expense,2103,Civilian Salaries,27451
FY20-21,Human Services Department,Expense,2103,Civilian Salaries,11731
FY20-21,Human Services Department,Expense,2103,Civilian Salaries,8930
FY20-21,Human Services Department,Expense,2103,Civilian Salaries,17016
FY20-21,Human Services Department,Expense,2103,Civilian Salaries,1955
FY20-21,Human Services Department,Expense,2103,Civilian Salaries,16293
FY20-21,Human Services Department,Expense,2103,Civilian Salaries,652
FY20-21,Human Services Department,Expense,2103,Civilian Salaries,652
FY20-21,City Attorney,Expense,2108,Civilian Salaries,26006
FY20-21,Finance Department,Expense,2108,Civilian Salaries,75536
FY20-21,Human Services Department,Expense,2108,Civilian Salaries,112438
FY20-21,Human Services Department,Expense,2108,Civilian Salaries,93756
FY20-21,Human Services Department,Expense,2108,Civilian Salaries,21506
FY20-21,Human Services Department,Expense,2108,Civilian Salaries,9123
FY20-21,Economic and Workforce Development Department,Expense,2108,Civilian Salaries,48555
FY20-21,Economic and Workforce Development Department,Expense,2108,Civilian Salaries,9701
FY20-21,Economic and Workforce Development Department,Expense,2108,Civilian Salaries,76216
FY20-21,Housing and Community Development Department,Expense,2108,Civilian Salaries,49369
FY20-21,Housing and Community Development Department,Expense,2108,Civilian Salaries,332475
FY20-21,Housing and Community Development Department,Expense,2108,Civilian Salaries,20702
FY20-21,Housing and Community Development Department,Expense,2108,Civilian Salaries,96012
FY20-21,Housing and Community Development Department,Expense,2108,Civilian Salaries,34114
FY20-21,Housing and Community Development Department,Expense,2108,Civilian Salaries,357527
FY20-21,Housing and Community Development Department,Expense,2108,Civilian Salaries,32748
FY20-21,Housing and Community Development Department,Expense,2108,Civilian Salaries,69539
FY20-21,Housing and Community Development Department,Expense,2108,Civilian Salaries,64906
FY20-21,Housing and Community Development Department,Expense,2108,Civilian Salaries,449246
FY20-21,Housing and Community Development Department,Expense,2109,Civilian Salaries,63415
FY20-21,Housing and Community Development Department,Expense,2109,Civilian Salaries,16600
FY20-21,Housing and Community Development Department,Expense,2109,Civilian Salaries,56993
FY20-21,Housing and Community Development Department,Expense,2109,Civilian Salaries,28152
FY20-21,Human Services Department,Expense,2120,Civilian Salaries,28708
FY20-21,Human Services Department,Expense,2120,Civilian Salaries,31799
FY20-21,Human Services Department,Expense,2120,Civilian Salaries,4704
FY20-21,Fire Department,Expense,2123,Civilian Salaries,146092
FY20-21,Fire Department,Expense,2123,Civilian Salaries,84020
FY20-21,Fire Department,Expense,2124,Civilian Salaries,19630
FY20-21,Fire Department,Expense,2124,Civilian Salaries,58889
FY20-21,Housing and Community Development Department,Expense,2124,Civilian Salaries,104311
FY20-21,Housing and Community Development Department,Expense,2124,Civilian Salaries,104311
FY20-21,Human Services Department,Expense,2128,Civilian Salaries,142087
FY20-21,Human Services Department,Expense,2128,Civilian Salaries,381307
FY20-21,Human Services Department,Expense,2128,Civilian Salaries,62536
FY20-21,Human Services Department,Expense,2128,Civilian Salaries,96289
FY20-21,Human Services Department,Expense,2128,Civilian Salaries,25239
FY20-21,Human Services Department,Expense,2128,Civilian Salaries,22521
FY20-21,Human Services Department,Expense,2128,Civilian Salaries,22521
FY20-21,Human Services Department,Expense,2128,Civilian Salaries,1621720
FY20-21,Human Services Department,Expense,2128,Civilian Salaries,32337
FY20-21,Human Services Department,Expense,2128,Civilian Salaries,635884
FY20-21,Human Services Department,Expense,2128,Civilian Salaries,27561
FY20-21,Human Services Department,Expense,2128,Civilian Salaries,899965
FY20-21,Human Services Department,Expense,2128,Civilian Salaries,344934
FY20-21,Human Services Department,Expense,2128,Civilian Salaries,258014
FY20-21,Human Services Department,Expense,2128,Civilian Salaries,446731
FY20-21,Human Services Department,Expense,2128,Civilian Salaries,316207
FY20-21,Human Services Department,Expense,2128,Civilian Salaries,89856
FY20-21,Human Services Department,Expense,2128,Civilian Salaries,48144
FY20-21,Human Services Department,Expense,2128,Civilian Salaries,116431
FY20-21,Human Services Department,Expense,2138,Civilian Salaries,315650
FY20-21,Human Services Department,Expense,2138,Civilian Salaries,23000
FY20-21,Human Services Department,Expense,2138,Civilian Salaries,46715
FY20-21,Oakland Public Library Department,Expense,2148,Civilian Salaries,23866
FY20-21,Human Services Department,Expense,2152,Civilian Salaries,37432
FY20-21,Human Services Department,Expense,2152,Civilian Salaries,11403
FY20-21,Oakland Public Works Department,Expense,2159,Civilian Salaries,64906
FY20-21,Human Services Department,Expense,2159,Civilian Salaries,12095
FY20-21,Human Services Department,Expense,2159,Civilian Salaries,54501
FY20-21,Human Services Department,Expense,2159,Civilian Salaries,44594
FY20-21,Human Services Department,Expense,2159,Civilian Salaries,113709
FY20-21,Economic and Workforce Development Department,Expense,2159,Civilian Salaries,58068
FY20-21,Fire Department,Expense,2160,Civilian Salaries,6721
FY20-21,Fire Department,Expense,2160,Civilian Salaries,30726
FY20-21,Fire Department,Expense,2160,Civilian Salaries,133100
FY20-21,Human Services Department,Expense,2160,Civilian Salaries,9234
FY20-21,Department of Transportation,Expense,2166,Civilian Salaries,56148
FY20-21,Police Department,Expense,2172,Civilian Salaries,104538
FY20-21,Finance Department,Expense,2195,Civilian Salaries,14993
FY20-21,Finance Department,Expense,2195,Civilian Salaries,14993
FY20-21,Finance Department,Expense,2195,Civilian Salaries,10537
FY20-21,Economic and Workforce Development Department,Expense,2195,Civilian Salaries,5827
FY20-21,Economic and Workforce Development Department,Expense,2195,Civilian Salaries,5827
FY20-21,Economic and Workforce Development Department,Expense,2195,Civilian Salaries,7770
FY20-21,Economic and Workforce Development Department,Expense,2195,Civilian Salaries,1213
FY20-21,Economic and Workforce Development Department,Expense,2195,Civilian Salaries,1213
FY20-21,Economic and Workforce Development Department,Expense,2195,Civilian Salaries,1213
FY20-21,Economic and Workforce Development Department,Expense,2195,Civilian Salaries,73530
FY20-21,Economic and Workforce Development Department,Expense,2195,Civilian Salaries,2676
FY20-21,Economic and Workforce Development Department,Expense,2195,Civilian Salaries,1338
FY20-21,Economic and Workforce Development Department,Expense,2195,Civilian Salaries,2676
FY20-21,Economic and Workforce Development Department,Expense,2195,Civilian Salaries,32560
FY20-21,Economic and Workforce Development Department,Expense,2195,Civilian Salaries,2676
FY20-21,Economic and Workforce Development Department,Expense,2195,Civilian Salaries,52925
FY20-21,Economic and Workforce Development Department,Expense,2195,Civilian Salaries,26960
FY20-21,Economic and Workforce Development Department,Expense,2195,Civilian Salaries,42786
FY20-21,City Attorney,Expense,2211,Civilian Salaries,16139
FY20-21,Finance Department,Expense,2211,Civilian Salaries,34479
FY20-21,Department of Transportation,Expense,2211,Civilian Salaries,6385
FY20-21,Department of Transportation,Expense,2211,Civilian Salaries,36485
FY20-21,Department of Transportation,Expense,2211,Civilian Salaries,143739
FY20-21,Department of Transportation,Expense,2211,Civilian Salaries,8102
FY20-21,Department of Transportation,Expense,2211,Civilian Salaries,73126
FY20-21,Department of Transportation,Expense,2211,Civilian Salaries,44781
FY20-21,Department of Transportation,Expense,2211,Civilian Salaries,187608
FY20-21,Department of Transportation,Expense,2211,Civilian Salaries,14992
FY20-21,Department of Transportation,Expense,2211,Civilian Salaries,13724
FY20-21,Department of Transportation,Expense,2211,Civilian Salaries,104444
FY20-21,Department of Transportation,Expense,2211,Civilian Salaries,14625
FY20-21,Department of Transportation,Expense,2211,Civilian Salaries,86563
FY20-21,Department of Transportation,Expense,2211,Civilian Salaries,32885
FY20-21,Department of Transportation,Expense,2211,Civilian Salaries,8346
FY20-21,Department of Transportation,Expense,2211,Civilian Salaries,68473
FY20-21,Department of Transportation,Expense,2211,Civilian Salaries,51802
FY20-21,Department of Transportation,Expense,2211,Civilian Salaries,42938
FY20-21,Department of Transportation,Expense,2211,Civilian Salaries,24038
FY20-21,Department of Transportation,Expense,2211,Civilian Salaries,46535
FY20-21,Department of Transportation,Expense,2211,Civilian Salaries,123479
FY20-21,Department of Transportation,Expense,2211,Civilian Salaries,64909
FY20-21,Department of Transportation,Expense,2211,Civilian Salaries,58821
FY20-21,Department of Transportation,Expense,2211,Civilian Salaries,36104
FY20-21,Department of Transportation,Expense,2211,Civilian Salaries,56835
FY20-21,Department of Transportation,Expense,2211,Civilian Salaries,73126
FY20-21,Department of Transportation,Expense,2211,Civilian Salaries,82062
FY20-21,Department of Transportation,Expense,2211,Civilian Salaries,61600
FY20-21,Department of Transportation,Expense,2211,Civilian Salaries,18102
FY20-21,Department of Transportation,Expense,2211,Civilian Salaries,53125
FY20-21,Department of Transportation,Expense,2212,Civilian Salaries,5212
FY20-21,Department of Transportation,Expense,2212,Civilian Salaries,62157
FY20-21,Department of Transportation,Expense,2212,Civilian Salaries,46245
FY20-21,Department of Transportation,Expense,2212,Civilian Salaries,122366
FY20-21,Department of Transportation,Expense,2212,Civilian Salaries,83460
FY20-21,Human Services Department,Expense,2213,Civilian Salaries,92943
FY20-21,Human Services Department,Expense,2213,Civilian Salaries,27552
