budget_year,department,fund_code,account_type,account_category,amount
FY14-15,,1820,Revenue,Service Charges,34693
FY14-15,,1820,Revenue,Service Charges,2230
FY14-15,,1820,Revenue,Service Charges,10434
FY14-15,,1820,Revenue,Service Charges,43045
FY14-15,,1820,Revenue,Service Charges,9498
FY14-15,City Council,1010,Expense,,84669
FY14-15,City Council,1010,Expense,,23395
FY14-15,City Council,1010,Expense,,31447
FY14-15,City Council,1010,Expense,,42739
FY14-15,City Council,1010,Expense,,-9154
FY14-15,City Council,1010,Expense,,3000
FY14-15,City Council,1010,Expense,,15000
FY14-15,City Council,1010,Expense,,26020
FY14-15,City Council,1010,Expense,,9000
FY14-15,City Council,1010,Expense,,1400
FY14-15,City Council,1010,Expense,,30000
FY14-15,City Council,1010,Expense,,500
FY14-15,City Council,1010,Expense,,600
FY14-15,City Council,1010,Expense,,2000
FY14-15,City Council,1010,Expense,,250
FY14-15,City Council,1010,Expense,,178368
FY14-15,City Council,1010,Expense,,2054
FY14-15,City Council,1010,Expense,,68
FY14-15,City Council,1010,Expense,,7170
FY14-15,City Council,1010,Expense,,201021
FY14-15,City Council,1010,Expense,,6600
FY14-15,City Council,1010,Expense,,36961
FY14-15,City Council,1010,Expense,,66771
FY14-15,City Council,1010,Expense,,93012
FY14-15,City Council,1010,Expense,,-8282
FY14-15,City Council,1010,Expense,,220
FY14-15,City Council,1010,Expense,,1290
FY14-15,City Council,1010,Expense,,2910
FY14-15,City Council,1010,Expense,,400
FY14-15,City Council,1010,Expense,,360
FY14-15,City Council,1010,Expense,,200
FY14-15,City Council,1010,Expense,,500
FY14-15,City Council,1010,Expense,,100
FY14-15,City Council,1010,Expense,,400
FY14-15,City Council,1010,Expense,,1420
FY14-15,City Council,1010,Expense,,1500
FY14-15,City Council,1010,Expense,,100
FY14-15,City Council,1010,Expense,,350
FY14-15,City Council,1010,Expense,,201021
FY14-15,City Council,1010,Expense,,6600
FY14-15,City Council,1010,Expense,,3363
FY14-15,City Council,1010,Expense,,36961
FY14-15,City Council,1010,Expense,,66771
FY14-15,City Council,1010,Expense,,93012
FY14-15,City Council,1010,Expense,,-8350
FY14-15,City Council,1010,Expense,,250
FY14-15,City Council,1010,Expense,,2010
FY14-15,City Council,1010,Expense,,800
FY14-15,City Council,1010,Expense,,100
FY14-15,City Council,1010,Expense,,1730
FY14-15,City Council,1010,Expense,,300
FY14-15,City Council,1010,Expense,,750
FY14-15,City Council,1010,Expense,,1510
FY14-15,City Council,1010,Expense,,1000
FY14-15,City Council,1010,Expense,,500
FY14-15,City Council,1010,Expense,,500
FY14-15,City Council,1010,Expense,,300
FY14-15,City Council,1010,Expense,,201021
FY14-15,City Council,1010,Expense,,6600
FY14-15,City Council,1010,Expense,,36961
FY14-15,City Council,1010,Expense,,66771
FY14-15,City Council,1010,Expense,,93012
FY14-15,City Council,1010,Expense,,-8282
FY14-15,City Council,1010,Expense,,1540
FY14-15,City Council,1010,Expense,,1020
FY14-15,City Council,1010,Expense,,1100
FY14-15,City Council,1010,Expense,,800
FY14-15,City Council,1010,Expense,,400
FY14-15,City Council,1010,Expense,,100
FY14-15,City Council,1010,Expense,,250
FY14-15,City Council,1010,Expense,,400
FY14-15,City Council,1010,Expense,,750
FY14-15,City Council,1010,Expense,,200
FY14-15,City Council,1010,Expense,,1000
FY14-15,City Council,1010,Expense,,290
FY14-15,City Council,1010,Expense,,900
FY14-15,City Council,1010,Expense,,100
FY14-15,City Council,1010,Expense,,900
FY14-15,City Council,1010,Expense,,201021
FY14-15,City Council,1010,Expense,,6600
FY14-15,City Council,1010,Expense,,36961
FY14-15,City Council,1010,Expense,,66771
FY14-15,City Council,1010,Expense,,93012
FY14-15,City Council,1010,Expense,,-8282
FY14-15,City Council,1010,Expense,,1530
FY14-15,City Council,1010,Expense,,1500
FY14-15,City Council,1010,Expense,,1170
FY14-15,City Council,1010,Expense,,500
FY14-15,City Council,1010,Expense,,1250
FY14-15,City Council,1010,Expense,,1000
FY14-15,City Council,1010,Expense,,300
FY14-15,City Council,1010,Expense,,400
FY14-15,City Council,1010,Expense,,100
FY14-15,City Council,1010,Expense,,1000
FY14-15,City Council,1010,Expense,,1000
FY14-15,City Council,1010,Expense,,201021
FY14-15,City Council,1010,Expense,,6600
FY14-15,City Council,1010,Expense,,3363
FY14-15,City Council,1010,Expense,,36961
FY14-15,City Council,1010,Expense,,66771
FY14-15,City Council,1010,Expense,,93012
FY14-15,City Council,1010,Expense,,-8728
FY14-15,City Council,1010,Expense,,2740
FY14-15,City Council,1010,Expense,,30
FY14-15,City Council,1010,Expense,,3000
FY14-15,City Council,1010,Expense,,490
FY14-15,City Council,1010,Expense,,230
FY14-15,City Council,1010,Expense,,600
FY14-15,City Council,1010,Expense,,550
FY14-15,City Council,1010,Expense,,750
FY14-15,City Council,1010,Expense,,1050
FY14-15,City Council,1010,Expense,,10
FY14-15,City Council,1010,Expense,,300
FY14-15,City Council,1010,Expense,,201021
FY14-15,City Council,1010,Expense,,6600
FY14-15,City Council,1010,Expense,,36961
FY14-15,City Council,1010,Expense,,66771
FY14-15,City Council,1010,Expense,,93012
FY14-15,City Council,1010,Expense,,-8282
FY14-15,City Council,1010,Expense,,2460
FY14-15,City Council,1010,Expense,,800
FY14-15,City Council,1010,Expense,,400
FY14-15,City Council,1010,Expense,,200
FY14-15,City Council,1010,Expense,,1950
FY14-15,City Council,1010,Expense,,300
FY14-15,City Council,1010,Expense,,590
FY14-15,City Council,1010,Expense,,220
FY14-15,City Council,1010,Expense,,1300
FY14-15,City Council,1010,Expense,,250
FY14-15,City Council,1010,Expense,,980
FY14-15,City Council,1010,Expense,,300
FY14-15,City Council,1010,Expense,,201021
FY14-15,City Council,1010,Expense,,6600
FY14-15,City Council,1010,Expense,,36961
FY14-15,City Council,1010,Expense,,66771
FY14-15,City Council,1010,Expense,,93012
FY14-15,City Council,1010,Expense,,-8282
FY14-15,City Council,1010,Expense,,2240
FY14-15,City Council,1010,Expense,,310
FY14-15,City Council,1010,Expense,,2200
FY14-15,City Council,1010,Expense,,850
FY14-15,City Council,1010,Expense,,330
FY14-15,City Council,1010,Expense,,1220
FY14-15,City Council,1010,Expense,,1400
FY14-15,City Council,1010,Expense,,700
FY14-15,City Council,1010,Expense,,500
FY14-15,City Council,1010,Expense,,201021
FY14-15,City Council,1010,Expense,,6600
FY14-15,City Council,1010,Expense,,36961
FY14-15,City Council,1010,Expense,,66771
FY14-15,City Council,1010,Expense,,93012
FY14-15,City Council,1010,Expense,,-8282
FY14-15,City Council,1010,Expense,,2330
FY14-15,City Council,1010,Expense,,260
FY14-15,City Council,1010,Expense,,1090
FY14-15,City Council,1010,Expense,,80
FY14-15,City Council,1010,Expense,,850
FY14-15,City Council,1010,Expense,,200
FY14-15,City Council,1010,Expense,,300
FY14-15,City Council,1010,Expense,,350
FY14-15,City Council,1010,Expense,,2260
FY14-15,City Council,1010,Expense,,1000
FY14-15,City Council,1010,Expense,,330
FY14-15,City Council,1010,Expense,,700
FY14-15,Mayor,1010,Expense,,865115
FY14-15,Mayor,1010,Expense,,8960
FY14-15,Mayor,1010,Expense,,9000
FY14-15,Mayor,1010,Expense,,188377
FY14-15,Mayor,1010,Expense,,306568
FY14-15,Mayor,1010,Expense,,413630
FY14-15,Mayor,1010,Expense,,-41991
FY14-15,Mayor,1010,Expense,,8430
FY14-15,Mayor,1010,Expense,,250
FY14-15,Mayor,1010,Expense,,2100
FY14-15,Mayor,1010,Expense,,970
FY14-15,Mayor,1010,Expense,,22000
FY14-15,Mayor,1010,Expense,,570
FY14-15,Mayor,1010,Expense,,1710
FY14-15,Mayor,1010,Expense,,3200
FY14-15,Mayor,1010,Expense,,1400
FY14-15,Mayor,1010,Expense,,4179
FY14-15,Mayor,1010,Expense,,561
FY14-15,Mayor,1010,Expense,,17441
FY14-15,Mayor,1010,Expense,,6500
FY14-15,Mayor,1010,Expense,,1300
FY14-15,Mayor,1010,Expense,,600
FY14-15,Mayor,1010,Expense,,700
FY14-15,Mayor,1010,Expense,,213126
FY14-15,Mayor,1010,Expense,,769
FY14-15,Mayor,1010,Expense,,85
FY14-15,Mayor,1010,Expense,,22000
FY14-15,Mayor,1760,Expense,,48008
FY14-15,Mayor,1760,Expense,,13266
FY14-15,Mayor,1760,Expense,,17831
FY14-15,Mayor,1760,Expense,,24234
FY14-15,Mayor,2251,Expense,,38406
FY14-15,Mayor,2251,Expense,,10613
FY14-15,Mayor,2251,Expense,,14265
FY14-15,Mayor,2251,Expense,,19387
FY14-15,City Administrator,1010,Expense,,94562
FY14-15,City Administrator,1010,Expense,,1373009
FY14-15,City Administrator,1010,Expense,,44322
FY14-15,City Administrator,1010,Expense,,45483
FY14-15,City Administrator,1010,Expense,,23790
FY14-15,City Administrator,1010,Expense,,3369
FY14-15,City Administrator,1010,Expense,,680
FY14-15,City Administrator,1010,Expense,,26129
FY14-15,City Administrator,1010,Expense,,379395
FY14-15,City Administrator,1010,Expense,,12247
FY14-15,City Administrator,1010,Expense,,12568
FY14-15,City Administrator,1010,Expense,,35121
FY14-15,City Administrator,1010,Expense,,509948
FY14-15,City Administrator,1010,Expense,,16462
FY14-15,City Administrator,1010,Expense,,16893
FY14-15,City Administrator,1010,Expense,,47734
FY14-15,City Administrator,1010,Expense,,22373
FY14-15,City Administrator,1010,Expense,,693078
FY14-15,City Administrator,1010,Expense,,22959
FY14-15,City Administrator,1010,Expense,,59450
FY14-15,City Administrator,1010,Expense,,2970
FY14-15,City Administrator,1010,Expense,,4240
FY14-15,City Administrator,1010,Expense,,294730
FY14-15,City Administrator,1010,Expense,,100
FY14-15,City Administrator,1010,Expense,,-3970
FY14-15,City Administrator,1010,Expense,,800
FY14-15,City Administrator,1010,Expense,,2488
FY14-15,City Administrator,1010,Expense,,30770
FY14-15,City Administrator,1010,Expense,,1000
FY14-15,City Administrator,1010,Expense,,480
FY14-15,City Administrator,1010,Expense,,7500
FY14-15,City Administrator,1010,Expense,,18480
FY14-15,City Administrator,1010,Expense,,23711
FY14-15,City Administrator,1010,Expense,,500
FY14-15,City Administrator,1010,Expense,,850
FY14-15,City Administrator,1010,Expense,,520
FY14-15,City Administrator,1010,Expense,,4200
FY14-15,City Administrator,1010,Expense,,150000
FY14-15,City Administrator,1010,Expense,,59640
FY14-15,City Administrator,1010,Expense,,130000
FY14-15,City Administrator,1010,Expense,,500
FY14-15,City Administrator,1010,Expense,,3500
FY14-15,City Administrator,1010,Expense,,750
FY14-15,City Administrator,1010,Expense,,2400
FY14-15,City Administrator,1010,Expense,,5850
FY14-15,City Administrator,1010,Expense,,1350
FY14-15,City Administrator,1010,Expense,,5750
FY14-15,City Administrator,1010,Expense,,1213
FY14-15,City Administrator,1010,Expense,,300
FY14-15,City Administrator,1010,Expense,,3150
FY14-15,City Administrator,1010,Expense,,1700
FY14-15,City Administrator,1010,Expense,,990542
FY14-15,City Administrator,1010,Expense,,113814
FY14-15,City Administrator,1010,Expense,,92315
FY14-15,City Administrator,1010,Expense,,1215
FY14-15,City Administrator,1010,Expense,,1000
FY14-15,City Administrator,1010,Expense,,270740
FY14-15,City Administrator,1010,Expense,,3000
FY14-15,City Administrator,1610,Expense,,149228
FY14-15,City Administrator,1610,Expense,,1470
FY14-15,City Administrator,1610,Expense,,41236
FY14-15,City Administrator,1610,Expense,,55425
FY14-15,City Administrator,1610,Expense,,75330
FY14-15,City Administrator,1610,Expense,,2153
FY14-15,City Administrator,1610,Expense,,15000
FY14-15,City Administrator,1610,Expense,,10000
FY14-15,City Administrator,1610,Expense,,25494
FY14-15,City Administrator,1610,Expense,,8870
FY14-15,City Administrator,1610,Expense,,60000
FY14-15,City Administrator,1610,Expense,,160000
FY14-15,City Administrator,1610,Expense,,4110
FY14-15,City Administrator,1610,Expense,,15800
FY14-15,City Administrator,1610,Expense,,20175
FY14-15,City Administrator,1750,Expense,,19273
FY14-15,City Administrator,1750,Expense,,5326
FY14-15,City Administrator,1750,Expense,,7158
FY14-15,City Administrator,1750,Expense,,9729
FY14-15,City Administrator,1760,Expense,,93209
FY14-15,City Administrator,1760,Expense,,25756
FY14-15,City Administrator,1760,Expense,,34619
FY14-15,City Administrator,1760,Expense,,47050
FY14-15,City Administrator,1760,Expense,,757
FY14-15,City Administrator,1760,Expense,,141
FY14-15,City Administrator,2241,Expense,,273
FY14-15,City Administrator,2250,Expense,,87
FY14-15,City Administrator,2251,Expense,,14690
FY14-15,City Administrator,2251,Expense,,4059
FY14-15,City Administrator,2251,Expense,,5456
FY14-15,City Administrator,2251,Expense,,7415
FY14-15,City Administrator,2251,Expense,,120652
FY14-15,City Administrator,2251,Expense,,310047
FY14-15,City Administrator,2251,Expense,,242
FY14-15,City Administrator,2251,Expense,,6684
FY14-15,City Administrator,2413,Expense,,81484
FY14-15,City Administrator,2413,Expense,,2100
FY14-15,City Administrator,2413,Expense,,22516
FY14-15,City Administrator,2413,Expense,,30264
FY14-15,City Administrator,2413,Expense,,41132
FY14-15,City Administrator,2415,Expense,,102340
FY14-15,City Administrator,2415,Expense,,18707
FY14-15,City Administrator,2415,Expense,,840
FY14-15,City Administrator,2415,Expense,,28279
FY14-15,City Administrator,2415,Expense,,5169
FY14-15,City Administrator,2415,Expense,,38011
FY14-15,City Administrator,2415,Expense,,6948
FY14-15,City Administrator,2415,Expense,,51660
FY14-15,City Administrator,2415,Expense,,9443
FY14-15,City Administrator,2417,Expense,,433163
FY14-15,City Administrator,2417,Expense,,7737
FY14-15,City Administrator,5505,Expense,,229
FY14-15,City Administrator,5505,Expense,,-229
FY14-15,City Administrator,1010,Expense,,282936
FY14-15,City Administrator,1010,Expense,,8228
FY14-15,City Administrator,1010,Expense,,78181
FY14-15,City Administrator,1010,Expense,,105086
FY14-15,City Administrator,1010,Expense,,142821
FY14-15,City Administrator,1010,Expense,,1468158
FY14-15,City Administrator,1010,Expense,,2320
FY14-15,City Administrator,1010,Expense,,650
FY14-15,City Administrator,1010,Expense,,4959
FY14-15,City Administrator,1010,Expense,,310
FY14-15,City Administrator,1010,Expense,,41
FY14-15,City Administrator,1010,Expense,,10890
FY14-15,City Administrator,2251,Expense,,22029
FY14-15,City Administrator,2251,Expense,,6087
FY14-15,City Administrator,2251,Expense,,8182
FY14-15,City Administrator,2251,Expense,,11120
FY14-15,City Administrator,1010,Expense,,129037
FY14-15,City Administrator,1010,Expense,,35656
FY14-15,City Administrator,1010,Expense,,47926
FY14-15,City Administrator,1010,Expense,,65136
FY14-15,City Administrator,1010,Expense,,420
FY14-15,City Administrator,1010,Expense,,930
FY14-15,City Administrator,1010,Expense,,190
FY14-15,City Administrator,1010,Expense,,1010
FY14-15,City Administrator,1010,Expense,,30
FY14-15,City Administrator,1010,Expense,,1000
FY14-15,City Administrator,1010,Expense,,90
FY14-15,City Administrator,1010,Expense,,2580
FY14-15,City Administrator,1010,Expense,,200
FY14-15,City Administrator,1010,Expense,,180
FY14-15,City Administrator,1010,Expense,,4790
FY14-15,City Administrator,1010,Expense,,2000
FY14-15,City Administrator,1010,Expense,,2400
FY14-15,City Administrator,1010,Expense,,560
FY14-15,City Administrator,1010,Expense,,50
FY14-15,City Administrator,1010,Expense,,396393
FY14-15,City Administrator,1010,Expense,,109533
FY14-15,City Administrator,1010,Expense,,147224
FY14-15,City Administrator,1010,Expense,,200094
FY14-15,City Administrator,1010,Expense,,2000
FY14-15,City Administrator,1010,Expense,,250
FY14-15,City Administrator,1010,Expense,,90
FY14-15,City Administrator,1010,Expense,,1650
FY14-15,City Administrator,1010,Expense,,1250
FY14-15,City Administrator,1010,Expense,,1000
FY14-15,City Administrator,1010,Expense,,75000
FY14-15,City Administrator,1010,Expense,,5000
FY14-15,City Administrator,1010,Expense,,200
FY14-15,City Administrator,1010,Expense,,200
FY14-15,City Administrator,1010,Expense,,200
FY14-15,City Administrator,1010,Expense,,110
FY14-15,City Administrator,1010,Expense,,750
FY14-15,City Administrator,1010,Expense,,200
FY14-15,City Administrator,1010,Expense,,360
FY14-15,City Administrator,1010,Expense,,130
FY14-15,City Administrator,1610,Expense,,1295374
FY14-15,City Administrator,1610,Expense,,4200
FY14-15,City Administrator,1610,Expense,,357941
FY14-15,City Administrator,1610,Expense,,481112
FY14-15,City Administrator,1610,Expense,,653890
FY14-15,City Administrator,1610,Expense,,659716
FY14-15,City Administrator,1610,Expense,,413825
FY14-15,City Administrator,5671,Expense,,45463
FY14-15,City Administrator,5671,Expense,,12563
FY14-15,City Administrator,5671,Expense,,16885
FY14-15,City Administrator,5671,Expense,,22949
FY14-15,City Administrator,5671,Expense,,14524
FY14-15,City Administrator,1010,Expense,,9485
FY14-15,City Administrator,1010,Expense,,29048
FY14-15,City Administrator,1010,Expense,,825
FY14-15,City Administrator,1010,Expense,,231
FY14-15,City Administrator,1010,Expense,,1854
FY14-15,City Administrator,1010,Expense,,605
FY14-15,City Administrator,1010,Expense,,140
FY14-15,City Administrator,1010,Expense,,340
FY14-15,City Administrator,1010,Expense,,8026
FY14-15,City Administrator,1010,Expense,,2621
FY14-15,City Administrator,1010,Expense,,10788
FY14-15,City Administrator,1010,Expense,,3523
FY14-15,City Administrator,1010,Expense,,14663
FY14-15,City Administrator,1010,Expense,,4788
FY14-15,City Administrator,1010,Expense,,1800
FY14-15,City Administrator,1010,Expense,,5570
FY14-15,City Administrator,1010,Expense,,254470
FY14-15,City Administrator,1010,Expense,,7300
FY14-15,City Administrator,1010,Expense,,6760
FY14-15,City Administrator,1010,Expense,,1830
FY14-15,City Administrator,1010,Expense,,1750
FY14-15,City Administrator,1010,Expense,,6690
FY14-15,City Administrator,1010,Expense,,415
FY14-15,City Administrator,1010,Expense,,128
FY14-15,City Administrator,1610,Expense,,77830
FY14-15,City Administrator,1610,Expense,,2013
FY14-15,City Administrator,1610,Expense,,4967
FY14-15,City Administrator,1610,Expense,,720
FY14-15,City Administrator,1610,Expense,,340
FY14-15,City Administrator,1610,Expense,,21505
FY14-15,City Administrator,1610,Expense,,28906
FY14-15,City Administrator,1610,Expense,,39287
FY14-15,City Administrator,1610,Expense,,24864
FY14-15,City Administrator,1750,Expense,,326300
FY14-15,City Administrator,1770,Expense,,164954
FY14-15,City Administrator,1770,Expense,,1881
FY14-15,City Administrator,1770,Expense,,4929
FY14-15,City Administrator,1770,Expense,,140
FY14-15,City Administrator,1770,Expense,,680
FY14-15,City Administrator,1770,Expense,,45580
FY14-15,City Administrator,1770,Expense,,61266
FY14-15,City Administrator,1770,Expense,,83266
FY14-15,City Administrator,1770,Expense,,2500
FY14-15,City Administrator,1770,Expense,,1000
FY14-15,City Administrator,1770,Expense,,46737
FY14-15,City Administrator,1770,Expense,,7800
FY14-15,City Administrator,1770,Expense,,250
FY14-15,City Administrator,1770,Expense,,1510
FY14-15,City Administrator,1770,Expense,,250
FY14-15,City Administrator,1770,Expense,,5280
FY14-15,City Administrator,1770,Expense,,84982
FY14-15,City Administrator,3200,Expense,,8450
FY14-15,City Administrator,5650,Expense,,50000
FY14-15,City Administrator,5650,Expense,,50000
FY14-15,City Administrator,5671,Expense,,155534
FY14-15,City Administrator,5671,Expense,,8357
FY14-15,City Administrator,5671,Expense,,42977
FY14-15,City Administrator,5671,Expense,,57766
FY14-15,City Administrator,5671,Expense,,79159
FY14-15,City Administrator,5671,Expense,,313
FY14-15,City Administrator,5671,Expense,,4000
FY14-15,City Administrator,5671,Expense,,100000
